ticker,utc_time,finviz_float_raw,finviz_float_fmt,finviz_outstanding_raw,finviz_outstanding_fmt,finviz_short_interest_raw,finviz_short_interest_fmt
_ADTN,2021-08-25T07:00:00+00:00,48050000,48.05M,,,,
_ADTX,2021-08-25T07:00:00+00:00,12480000,12.48M,,,,
_ADXN,2021-08-25T07:00:00+00:00,2660000,2.66M,,,,
_AE,2021-08-25T07:00:00+00:00,2260000,2.26M,,,,
_AEHL,2021-08-25T07:00:00+00:00,2180000,2.18M,,,,
_AEHR,2021-08-25T07:00:00+00:00,20090000,20.09M,,,,
_AEI,2021-08-25T07:00:00+00:00,3700000,3.70M,,,,
_AEMD,2021-08-25T07:00:00+00:00,10860000,10.86M,,,,
_AERI,2021-08-25T07:00:00+00:00,46090000,46.09M,,,,
_AESE,2021-08-25T07:00:00+00:00,18820000,18.82M,,,,
_AEY,2021-08-25T07:00:00+00:00,7780000,7.78M,,,,
_AEYE,2021-08-25T07:00:00+00:00,5700000,5.70M,,,,
_AFI,2021-08-25T07:00:00+00:00,21030000,21.03M,,,,
_AFIB,2021-08-25T07:00:00+00:00,15520000,15.52M,,,,
_AFYA,2021-08-25T07:00:00+00:00,34590000,34.59M,,,,
_AGC,2021-08-25T07:00:00+00:00,41120000,41.12M,,,,
_AGE,2021-08-25T07:00:00+00:00,21450000,21.45M,,,,
_AGFS,2021-08-25T07:00:00+00:00,19890000,19.89M,,,,
_AGFY,2021-08-25T07:00:00+00:00,16000000,16.00M,,,,
_AGLE,2021-08-25T07:00:00+00:00,47830000,47.83M,,,,
_AGMH,2021-08-25T07:00:00+00:00,5760000,5.76M,,,,
_AGRI,2021-08-25T07:00:00+00:00,12030000,12.03M,,,,
_AGS,2021-08-25T07:00:00+00:00,36150000,36.15M,,,,
_AGTC,2021-08-25T07:00:00+00:00,38600000,38.60M,,,,
_AHH,2021-08-25T07:00:00+00:00,59150000,59.15M,,,,
_AHPI,2021-08-25T07:00:00+00:00,2990000,2.99M,,,,
_AHT,2021-08-25T07:00:00+00:00,21930000,21.93M,,,,
_AIH,2021-08-25T07:00:00+00:00,23600000,23.60M,,,,
_AIM,2021-08-25T07:00:00+00:00,47380000,47.38M,,,,
_AINC,2021-08-25T07:00:00+00:00,1800000,1.80M,,,,
_AINV,2021-08-25T07:00:00+00:00,64680000,64.68M,,,,
_AIR,2021-08-25T07:00:00+00:00,33750000,33.75M,,,,
_AIRG,2021-08-25T07:00:00+00:00,9440000,9.44M,,,,
_AIRI,2021-08-25T07:00:00+00:00,24980000,24.98M,,,,
_AIRT,2021-08-25T07:00:00+00:00,1520000,1.52M,,,,
_AJX,2021-08-25T07:00:00+00:00,20710000,20.71M,,,,
_AKRO,2021-08-25T07:00:00+00:00,24600000,24.60M,,,,
_AKTS,2021-08-25T07:00:00+00:00,47780000,47.78M,,,,
_AKTX,2021-08-25T07:00:00+00:00,20480000,20.48M,,,,
_AKUS,2021-08-25T07:00:00+00:00,33270000,33.27M,,,,
_ALAC,2021-08-25T07:00:00+00:00,1280000,1.28M,,,,
_ALBO,2021-08-25T07:00:00+00:00,16280000,16.28M,,,,
_ALCO,2021-08-25T07:00:00+00:00,4040000,4.04M,,,,
_ALDX,2021-08-25T07:00:00+00:00,47110000,47.11M,,,,
_ALF,2021-08-25T07:00:00+00:00,8210000,8.21M,,,,
_ALGS,2021-08-25T07:00:00+00:00,32890000,32.89M,,,,
_ALIM,2021-08-25T07:00:00+00:00,5390000,5.39M,,,,
_ALJJ,2021-08-25T07:00:00+00:00,18780000,18.78M,,,,
_ALLT,2021-08-25T07:00:00+00:00,34850000,34.85M,,,,
_ALOT,2021-08-25T07:00:00+00:00,6870000,6.87M,,,,
_ALPN,2021-08-25T07:00:00+00:00,17250000,17.25M,,,,
_ALRS,2021-08-25T07:00:00+00:00,14940000,14.94M,,,,
_ALT,2021-08-25T07:00:00+00:00,37340000,37.34M,,,,
_ALTG,2021-08-25T07:00:00+00:00,28330000,28.33M,,,,
_ALVR,2021-08-25T07:00:00+00:00,31640000,31.64M,,,,
_ALYA,2021-08-25T07:00:00+00:00,40910000,40.91M,,,,
_ALZN,2021-08-25T07:00:00+00:00,43490000,43.49M,,,,
_AMAL,2021-08-25T07:00:00+00:00,27230000,27.23M,,,,
_AMBC,2021-08-25T07:00:00+00:00,45580000,45.58M,,,,
_AMBO,2021-08-25T07:00:00+00:00,10600000,10.60M,,,,
_AMK,2021-08-25T07:00:00+00:00,18770000,18.77M,,,,
_AMNB,2021-08-25T07:00:00+00:00,10230000,10.23M,,,,
_AMOT,2021-08-25T07:00:00+00:00,12180000,12.18M,,,,
_AMPG,2021-08-25T07:00:00+00:00,6050000,6.05M,,,,
_AMPH,2021-08-25T07:00:00+00:00,36790000,36.79M,,,,
_AMPY,2021-08-25T07:00:00+00:00,37640000,37.64M,,,,
_AMS,2021-08-25T07:00:00+00:00,3540000,3.54M,,,,
_AMSC,2021-08-25T07:00:00+00:00,25410000,25.41M,,,,
_AMST,2021-08-25T07:00:00+00:00,9210000,9.21M,,,,
_AMTB,2021-08-25T07:00:00+00:00,26440000,26.44M,,,,
_AMTI,2021-08-25T07:00:00+00:00,29210000,29.21M,,,,
_AMTX,2021-08-25T07:00:00+00:00,29640000,29.64M,,,,
_AMYT,2021-08-25T07:00:00+00:00,21150000,21.15M,,,,
_ANAB,2021-08-25T07:00:00+00:00,27280000,27.28M,,,,
_ANDE,2021-08-25T07:00:00+00:00,31030000,31.03M,,,,
_ANGO,2021-08-25T07:00:00+00:00,37140000,37.14M,,,,
_ANIP,2021-08-25T07:00:00+00:00,9890000,9.89M,,,,
_ANIX,2021-08-25T07:00:00+00:00,28510000,28.51M,,,,
_ANNX,2021-08-25T07:00:00+00:00,36190000,36.19M,,,,
_ANPC,2021-08-25T07:00:00+00:00,4260000,4.26M,,,,
_ANVS,2021-08-25T07:00:00+00:00,5640000,5.64M,,,,
_ANY,2021-08-25T07:00:00+00:00,15710000,15.71M,,,,
_AOSL,2021-08-25T07:00:00+00:00,20440000,20.44M,,,,
_AOUT,2021-08-25T07:00:00+00:00,13910000,13.91M,,,,
_AP,2021-08-25T07:00:00+00:00,12310000,12.31M,,,,
_APDN,2021-08-25T07:00:00+00:00,6700000,6.70M,,,,
_APEI,2021-08-25T07:00:00+00:00,18210000,18.21M,,,,
_APEN,2021-08-25T07:00:00+00:00,21680000,21.68M,,,,
_APLT,2021-08-25T07:00:00+00:00,21070000,21.07M,,,,
_APM,2021-08-25T07:00:00+00:00,7560000,7.56M,,,,
_APOP,2021-08-25T07:00:00+00:00,3570000,3.57M,,,,
_APRE,2021-08-25T07:00:00+00:00,19040000,19.04M,,,,
_APRN,2021-08-25T07:00:00+00:00,17950000,17.95M,,,,
_APT,2021-08-25T07:00:00+00:00,11890000,11.89M,,,,
_APTS,2021-08-25T07:00:00+00:00,47870000,47.87M,,,,
_APTX,2021-08-25T07:00:00+00:00,60300000,60.30M,,,,
_APVO,2021-08-25T07:00:00+00:00,2160000,2.16M,,,,
_APWC,2021-08-25T07:00:00+00:00,3390000,3.39M,,,,
_APYX,2021-08-25T07:00:00+00:00,30040000,30.04M,,,,
_AQST,2021-08-25T07:00:00+00:00,36780000,36.78M,,,,
_ARAV,2021-08-25T07:00:00+00:00,12850000,12.85M,,,,
_ARC,2021-08-25T07:00:00+00:00,35570000,35.57M,,,,
_ARCE,2021-08-25T07:00:00+00:00,29190000,29.19M,,,,
_ARDS,2021-08-25T07:00:00+00:00,9460000,9.46M,,,,
_AREC,2021-08-25T07:00:00+00:00,45860000,45.86M,,,,
_ARKR,2021-08-25T07:00:00+00:00,1850000,1.85M,,,,
_ARL,2021-08-25T07:00:00+00:00,1480000,1.48M,,,,
_ARMP,2021-08-25T07:00:00+00:00,7170000,7.17M,,,,
_AROW,2021-08-25T07:00:00+00:00,15030000,15.03M,,,,
_ARPO,2021-08-25T07:00:00+00:00,45620000,45.62M,,,,
_ARQT,2021-08-25T07:00:00+00:00,47740000,47.74M,,,,
_ARTW,2021-08-25T07:00:00+00:00,2009999,2.01M,,,,
_ASA,2021-08-25T07:00:00+00:00,19230000,19.23M,,,,
_ASC,2021-08-25T07:00:00+00:00,32979999,32.98M,,,,
_ASIX,2021-08-25T07:00:00+00:00,27370000,27.37M,,,,
_ASLN,2021-08-25T07:00:00+00:00,47930000,47.93M,,,,
_ASMB,2021-08-25T07:00:00+00:00,33650000,33.65M,,,,
_ASPS,2021-08-25T07:00:00+00:00,9260000,9.26M,,,,
_ASPU,2021-08-25T07:00:00+00:00,23290000,23.29M,,,,
_ASRT,2021-08-25T07:00:00+00:00,43380000,43.38M,,,,
_ASRV,2021-08-25T07:00:00+00:00,15300000,15.30M,,,,
_ASTC,2021-08-25T07:00:00+00:00,41050000,41.05M,,,,
_ASUR,2021-08-25T07:00:00+00:00,17120000,17.12M,,,,
_ASYS,2021-08-25T07:00:00+00:00,13920000,13.92M,,,,
_ATAX,2021-08-25T07:00:00+00:00,55820000,55.82M,,,,
_ATCX,2021-08-25T07:00:00+00:00,28440000,28.44M,,,,
_ATEN,2021-08-25T07:00:00+00:00,63490000,63.49M,,,,
_ATER,2021-08-25T07:00:00+00:00,24150000,24.15M,,,,
_ATGE,2021-08-25T07:00:00+00:00,48540000,48.54M,,,,
_ATHA,2021-08-25T07:00:00+00:00,35570000,35.57M,,,,
_ATHE,2021-08-25T07:00:00+00:00,20810000,20.81M,,,,
_ATLO,2021-08-25T07:00:00+00:00,8980000,8.98M,,,,
_ATNF,2021-08-25T07:00:00+00:00,19820000,19.82M,,,,
_ATNM,2021-08-25T07:00:00+00:00,19850000,19.85M,,,,
_ATOM,2021-08-25T07:00:00+00:00,20560000,20.56M,,,,
_ATRO,2021-08-25T07:00:00+00:00,27290000,27.29M,,,,
_ATSG,2021-08-25T07:00:00+00:00,57660000,57.66M,,,,
_ATTO,2021-08-25T07:00:00+00:00,4500000,4.50M,,,,
_ATXI,2021-08-25T07:00:00+00:00,6630000,6.63M,,,,
_AUBN,2021-08-25T07:00:00+00:00,2250000,2.25M,,,,
_AUDC,2021-08-25T07:00:00+00:00,24500000,24.50M,,,,
_AUTL,2021-08-25T07:00:00+00:00,33900000,33.90M,,,,
_AUTO,2021-08-25T07:00:00+00:00,7800000,7.80M,,,,
_AUUD,2021-08-25T07:00:00+00:00,8930000,8.93M,,,,
_AUVI,2021-08-25T07:00:00+00:00,4170000,4.17M,,,,
_AVAN,2021-08-25T07:00:00+00:00,44900000,44.90M,,,,
_AVCO,2021-08-25T07:00:00+00:00,31260000,31.26M,,,,
_AVCT,2021-08-25T07:00:00+00:00,4400000,4.40M,,,,
_AVD,2021-08-25T07:00:00+00:00,27010000,27.01M,,,,
_AVDL,2021-08-25T07:00:00+00:00,35530000,35.53M,,,,
_AVEO,2021-08-25T07:00:00+00:00,34330000,34.33M,,,,
_AVID,2021-08-25T07:00:00+00:00,42470000,42.47M,,,,
_AVNS,2021-08-25T07:00:00+00:00,47600000,47.60M,,,,
_AVNW,2021-08-25T07:00:00+00:00,10330000,10.33M,,,,
_AVO,2021-08-25T07:00:00+00:00,37150000,37.15M,,,,
_AVRO,2021-08-25T07:00:00+00:00,42340000,42.34M,,,,
_AWH,2021-08-25T07:00:00+00:00,58280000,58.28M,,,,
_AWRE,2021-08-25T07:00:00+00:00,13090000,13.09M,,,,
_AWX,2021-08-25T07:00:00+00:00,2310000,2.31M,,,,
_AXAS,2021-08-25T07:00:00+00:00,8130000,8.13M,,,,
_AXDX,2021-08-25T07:00:00+00:00,33740000,33.74M,,,,
_AXGN,2021-08-25T07:00:00+00:00,39550000,39.55M,,,,
_AXLA,2021-08-25T07:00:00+00:00,29600000,29.60M,,,,
_AXR,2021-08-25T07:00:00+00:00,2610000,2.61M,,,,
_AXSM,2021-08-25T07:00:00+00:00,29060000,29.06M,,,,
_AXTI,2021-08-25T07:00:00+00:00,39750000,39.75M,,,,
_AYLA,2021-08-25T07:00:00+00:00,6060000,6.06M,,,,
_AYRO,2021-08-25T07:00:00+00:00,30370000,30.37M,,,,
_AYTU,2021-08-25T07:00:00+00:00,21840000,21.84M,,,,
_AZRE,2021-08-25T07:00:00+00:00,48160000,48.16M,,,,
_AZYO,2021-08-25T07:00:00+00:00,3340000,3.34M,,,,
_BANC,2021-08-25T07:00:00+00:00,48150000,48.15M,,,,
_BAOS,2021-08-25T07:00:00+00:00,4560000,4.56M,,,,
_BATL,2021-08-25T07:00:00+00:00,16170000,16.17M,,,,
_BBCP,2021-08-25T07:00:00+00:00,26740000,26.74M,,,,
_BBDC,2021-08-25T07:00:00+00:00,51080000,51.08M,,,,
_BBGI,2021-08-25T07:00:00+00:00,8730000,8.73M,,,,
_BBIG,2021-08-25T07:00:00+00:00,23030000,23.03M,,,,
_BBQ,2021-08-25T07:00:00+00:00,8440000,8.44M,,,,
_BBW,2021-08-25T07:00:00+00:00,14000000,14.00M,,,,
_BCBP,2021-08-25T07:00:00+00:00,15080000,15.08M,,,,
_BCDA,2021-08-25T07:00:00+00:00,11620000,11.62M,,,,
_BCEI,2021-08-25T07:00:00+00:00,30360000,30.36M,,,,
_BCEL,2021-08-25T07:00:00+00:00,22470000,22.47M,,,,
_BCLI,2021-08-25T07:00:00+00:00,29990000,29.99M,,,,
_BCML,2021-08-25T07:00:00+00:00,9910000,9.91M,,,,
_BCOR,2021-08-25T07:00:00+00:00,47660000,47.66M,,,,
_BCOV,2021-08-25T07:00:00+00:00,40010000,40.01M,,,,
_BCSF,2021-08-25T07:00:00+00:00,52420000,52.42M,,,,
_BCTX,2021-08-25T07:00:00+00:00,5010000,5.01M,,,,
_BCYC,2021-08-25T07:00:00+00:00,2950000,2.95M,,,,
_BCYP,2021-08-25T07:00:00+00:00,11740000,11.74M,,,,
_BDL,2021-08-25T07:00:00+00:00,550000,0.55M,,,,
_BDR,2021-08-25T07:00:00+00:00,5830000,5.83M,,,,
_BDSX,2021-08-25T07:00:00+00:00,7480000,7.48M,,,,
_BDTX,2021-08-25T07:00:00+00:00,34990000,34.99M,,,,
_BEDU,2021-08-25T07:00:00+00:00,19920000,19.92M,,,,
_BEEM,2021-08-25T07:00:00+00:00,7530000,7.53M,,,,
_BFIN,2021-08-25T07:00:00+00:00,12120000,12.12M,,,,
_BFRA,2021-08-25T07:00:00+00:00,15640000,15.64M,,,,
_BFST,2021-08-25T07:00:00+00:00,19090000,19.09M,,,,
_BGFV,2021-08-25T07:00:00+00:00,20780000,20.78M,,,,
_BGI,2021-08-25T07:00:00+00:00,4450000,4.45M,,,,
_BGS,2021-08-25T07:00:00+00:00,63510000,63.51M,,,,
_BGSF,2021-08-25T07:00:00+00:00,9980000,9.98M,,,,
_BHB,2021-08-25T07:00:00+00:00,14660000,14.66M,,,,
_BHE,2021-08-25T07:00:00+00:00,35060000,35.06M,,,,
_BHLB,2021-08-25T07:00:00+00:00,46390000,46.39M,,,,
_BHTG,2021-08-25T07:00:00+00:00,22400000,22.40M,,,,
_BIOC,2021-08-25T07:00:00+00:00,13400000,13.40M,,,,
_BIOX,2021-08-25T07:00:00+00:00,4340000,4.34M,,,,
_BIVI,2021-08-25T07:00:00+00:00,7540000,7.54M,,,,
_BKEP,2021-08-25T07:00:00+00:00,3400000,3.40M,,,,
_BKSC,2021-08-25T07:00:00+00:00,3570000,3.57M,,,,
_BKTI,2021-08-25T07:00:00+00:00,7790000,7.79M,,,,
_BKYI,2021-08-25T07:00:00+00:00,7170000,7.17M,,,,
_BLBD,2021-08-25T07:00:00+00:00,16910000,16.91M,,,,
_BLCM,2021-08-25T07:00:00+00:00,8350000,8.35M,,,,
_BLCT,2021-08-25T07:00:00+00:00,13850000,13.85M,,,,
_BLIN,2021-08-25T07:00:00+00:00,5460000,5.46M,,,,
_BLNK,2021-08-25T07:00:00+00:00,36270000,36.27M,,,,
_BLPH,2021-08-25T07:00:00+00:00,9120000,9.12M,,,,
_BLRX,2021-08-25T07:00:00+00:00,39710000,39.71M,,,,
_BLSA,2021-08-25T07:00:00+00:00,14860000,14.86M,,,,
_BLX,2021-08-25T07:00:00+00:00,30500000,30.50M,,,,
_BMA,2021-08-25T07:00:00+00:00,26280000,26.28M,,,,
_BMRA,2021-08-25T07:00:00+00:00,10190000,10.19M,,,,
_BMRC,2021-08-25T07:00:00+00:00,12410000,12.41M,,,,
_BMTX,2021-08-25T07:00:00+00:00,8830000,8.83M,,,,
_BNED,2021-08-25T07:00:00+00:00,37460000,37.46M,,,,
_BNFT,2021-08-25T07:00:00+00:00,29410000,29.41M,,,,
_BNSO,2021-08-25T07:00:00+00:00,1170000,1.17M,,,,
_BNTC,2021-08-25T07:00:00+00:00,5980000,5.98M,,,,
_BOCH,2021-08-25T07:00:00+00:00,15710000,15.71M,,,,
_BOMN,2021-08-25T07:00:00+00:00,27320000,27.32M,,,,
_BON,2021-08-25T07:00:00+00:00,2830000,2.83M,,,,
_BOOM,2021-08-25T07:00:00+00:00,15570000,15.57M,,,,
_BOSC,2021-08-25T07:00:00+00:00,5050000,5.05M,,,,
_BOTJ,2021-08-25T07:00:00+00:00,4160000,4.16M,,,,
_BOXL,2021-08-25T07:00:00+00:00,55310000,55.31M,,,,
_BPMP,2021-08-25T07:00:00+00:00,47770000,47.77M,,,,
_BPT,2021-08-25T07:00:00+00:00,21400000,21.40M,,,,
_BPTH,2021-08-25T07:00:00+00:00,6910000,6.91M,,,,
_BQ,2021-08-25T07:00:00+00:00,12630000,12.63M,,,,
_BRBR,2021-08-25T07:00:00+00:00,39360000,39.36M,,,,
_BRG,2021-08-25T07:00:00+00:00,26310000,26.31M,,,,
_BRID,2021-08-25T07:00:00+00:00,1730000,1.73M,,,,
_BRN,2021-08-25T07:00:00+00:00,4910000,4.91M,,,,
_BRT,2021-08-25T07:00:00+00:00,14400000,14.40M,,,,
_BSBK,2021-08-25T07:00:00+00:00,5710000,5.71M,,,,
_BSET,2021-08-25T07:00:00+00:00,9150000,9.15M,,,,
_BSGM,2021-08-25T07:00:00+00:00,30320000,30.32M,,,,
_BSQR,2021-08-25T07:00:00+00:00,9820000,9.82M,,,,
_BSRR,2021-08-25T07:00:00+00:00,13870000,13.87M,,,,
_BTAI,2021-08-25T07:00:00+00:00,18480000,18.48M,,,,
_BTAQ,2021-08-25T07:00:00+00:00,25540000,25.54M,,,,
_BTBT,2021-08-25T07:00:00+00:00,37110000,37.11M,,,,
_BTCM,2021-08-25T07:00:00+00:00,22140000,22.14M,,,,
_BTN,2021-08-25T07:00:00+00:00,17500000,17.50M,,,,
_BTWN,2021-08-25T07:00:00+00:00,44620000,44.62M,,,,
_BTX,2021-08-25T07:00:00+00:00,28460000,28.46M,,,,
_BUSE,2021-08-25T07:00:00+00:00,51490000,51.49M,,,,
_BV,2021-08-25T07:00:00+00:00,52380000,52.38M,,,,
_BVH,2021-08-25T07:00:00+00:00,14840000,14.84M,,,,
_BVXV,2021-08-25T07:00:00+00:00,11120000,11.12M,,,,
_BWAY,2021-08-25T07:00:00+00:00,7430000,7.43M,,,,
_BWB,2021-08-25T07:00:00+00:00,20900000,20.90M,,,,
_BWEN,2021-08-25T07:00:00+00:00,16850000,16.85M,,,,
_BWFG,2021-08-25T07:00:00+00:00,5980000,5.98M,,,,
_BWMX,2021-08-25T07:00:00+00:00,5680000,5.68M,,,,
_BY,2021-08-25T07:00:00+00:00,22600000,22.60M,,,,
_BYFC,2021-08-25T07:00:00+00:00,7140000,7.14M,,,,
_BYSI,2021-08-25T07:00:00+00:00,11100000,11.10M,,,,
_BZH,2021-08-25T07:00:00+00:00,29790000,29.79M,,,,
_BZUN,2021-08-25T07:00:00+00:00,57950000,57.95M,,,,
_CAAP,2021-08-25T07:00:00+00:00,29160000,29.16M,,,,
_CAAS,2021-08-25T07:00:00+00:00,11170000,11.17M,,,,
_CABA,2021-08-25T07:00:00+00:00,23750000,23.75M,,,,
_CADL,2021-08-25T07:00:00+00:00,19720000,19.72M,,,,
_CAL,2021-08-25T07:00:00+00:00,36700000,36.70M,,,,
_CALM,2021-08-25T07:00:00+00:00,32740000,32.74M,,,,
_CALT,2021-08-25T07:00:00+00:00,12820000,12.82M,,,,
_CAMP,2021-08-25T07:00:00+00:00,34270000,34.27M,,,,
_CAMT,2021-08-25T07:00:00+00:00,26670000,26.67M,,,,
_CANF,2021-08-25T07:00:00+00:00,16530000,16.53M,,,,
_CANG,2021-08-25T07:00:00+00:00,39110000,39.11M,,,,
_CAPL,2021-08-25T07:00:00+00:00,28960000,28.96M,,,,
_CAPR,2021-08-25T07:00:00+00:00,22510000,22.51M,,,,
_CARA,2021-08-25T07:00:00+00:00,43320000,43.32M,,,,
_CARE,2021-08-25T07:00:00+00:00,24590000,24.59M,,,,
_CARS,2021-08-25T07:00:00+00:00,64440000,64.44M,,,,
_CASA,2021-08-25T07:00:00+00:00,31880000,31.88M,,,,
_CATB,2021-08-25T07:00:00+00:00,18080000,18.08M,,,,
_CATO,2021-08-25T07:00:00+00:00,19300000,19.30M,,,,
_CBAN,2021-08-25T07:00:00+00:00,7850000,7.85M,,,,
_CBAT,2021-08-25T07:00:00+00:00,53310000,53.31M,,,,
_CBB,2021-08-25T07:00:00+00:00,49980000,49.98M,,,,
_CBFV,2021-08-25T07:00:00+00:00,4690000,4.69M,,,,
_CBIO,2021-08-25T07:00:00+00:00,30300000,30.30M,,,,
_CBLI,2021-08-25T07:00:00+00:00,7340000,7.34M,,,,
_CBMB,2021-08-25T07:00:00+00:00,2940000,2.94M,,,,
_CBNK,2021-08-25T07:00:00+00:00,8170000,8.17M,,,,
_CBTX,2021-08-25T07:00:00+00:00,18390000,18.39M,,,,
_CBZ,2021-08-25T07:00:00+00:00,50100000,50.10M,,,,
_CCBG,2021-08-25T07:00:00+00:00,12840000,12.84M,,,,
_CCLP,2021-08-25T07:00:00+00:00,29470000,29.47M,,,,
_CCM,2021-08-25T07:00:00+00:00,7820000,7.82M,,,,
_CCNC,2021-08-25T07:00:00+00:00,23740000,23.74M,,,,
_CCNE,2021-08-25T07:00:00+00:00,16260000,16.26M,,,,
_CCRN,2021-08-25T07:00:00+00:00,35850000,35.85M,,,,
_CCXI,2021-08-25T07:00:00+00:00,53610000,53.61M,,,,
_CDAK,2021-08-25T07:00:00+00:00,14090000,14.09M,,,,
_CDMO,2021-08-25T07:00:00+00:00,60100000,60.10M,,,,
_CDOR,2021-08-25T07:00:00+00:00,3850000,3.85M,,,,
_CDR,2021-08-25T07:00:00+00:00,11680000,11.68M,,,,
_CDTX,2021-08-25T07:00:00+00:00,45230000,45.23M,,,,
_CDXC,2021-08-25T07:00:00+00:00,45680000,45.68M,,,,
_CDXS,2021-08-25T07:00:00+00:00,62950000,62.95M,,,,
_CDZI,2021-08-25T07:00:00+00:00,34460000,34.46M,,,,
_CECE,2021-08-25T07:00:00+00:00,30700000,30.70M,,,,
_CEIX,2021-08-25T07:00:00+00:00,33810000,33.81M,,,,
_CELC,2021-08-25T07:00:00+00:00,10400000,10.40M,,,,
_CELP,2021-08-25T07:00:00+00:00,4400000,4.40M,,,,
_CEMI,2021-08-25T07:00:00+00:00,18550000,18.55M,,,,
_CENX,2021-08-25T07:00:00+00:00,50500000,50.50M,,,,
_CEQP,2021-08-25T07:00:00+00:00,53470000,53.47M,,,,
_CETX,2021-08-25T07:00:00+00:00,16219999,16.22M,,,,
_CFAC,2021-08-25T07:00:00+00:00,18450000,18.45M,,,,
_CFB,2021-08-25T07:00:00+00:00,43510000,43.51M,,,,
_CFBK,2021-08-25T07:00:00+00:00,2730000,2.73M,,,,
_CFRX,2021-08-25T07:00:00+00:00,37420000,37.42M,,,,
_CGA,2021-08-25T07:00:00+00:00,7510000,7.51M,,,,
_CGBD,2021-08-25T07:00:00+00:00,53760000,53.76M,,,,
_CHCI,2021-08-25T07:00:00+00:00,2720000,2.72M,,,,
_CHEF,2021-08-25T07:00:00+00:00,33409999,33.41M,,,,
_CHEK,2021-08-25T07:00:00+00:00,63310000,63.31M,,,,
_CHMI,2021-08-25T07:00:00+00:00,16950000,16.95M,,,,
_CHNR,2021-08-25T07:00:00+00:00,10410000,10.41M,,,,
_CHPM,2021-08-25T07:00:00+00:00,30000000,30.00M,,,,
_CHRA,2021-08-25T07:00:00+00:00,14840000,14.84M,,,,
_CHUY,2021-08-25T07:00:00+00:00,19810000,19.81M,,,,
_CIA,2021-08-25T07:00:00+00:00,43980000,43.98M,,,,
_CIH,2021-08-25T07:00:00+00:00,42770000,42.77M,,,,
_CINR,2021-08-25T07:00:00+00:00,4710000,4.71M,,,,
_CIO,2021-08-25T07:00:00+00:00,42150000,42.15M,,,,
_CIR,2021-08-25T07:00:00+00:00,19860000,19.86M,,,,
_CIVB,2021-08-25T07:00:00+00:00,14680000,14.68M,,,,
_CIX,2021-08-25T07:00:00+00:00,1590000,1.59M,,,,
_CIZN,2021-08-25T07:00:00+00:00,4710000,4.71M,,,,
_CKPT,2021-08-25T07:00:00+00:00,63720000,63.72M,,,,
_CKX,2021-08-25T07:00:00+00:00,1380000,1.38M,,,,
_CLAR,2021-08-25T07:00:00+00:00,21990000,21.99M,,,,
_CLB,2021-08-25T07:00:00+00:00,46240000,46.24M,,,,
_CLBK,2021-08-25T07:00:00+00:00,37540000,37.54M,,,,
_CLBS,2021-08-25T07:00:00+00:00,57620000,57.62M,,,,
_CLDT,2021-08-25T07:00:00+00:00,47550000,47.55M,,,,
_CLEU,2021-08-25T07:00:00+00:00,8710000,8.71M,,,,
