ticker,utc_time,finviz_float_raw,finviz_float_fmt,finviz_outstanding_raw,finviz_outstanding_fmt,finviz_short_interest_raw,finviz_short_interest_fmt
_AEI,2021-11-08T07:00:00+00:00,3700000,3.70M,,,,
_AERI,2021-11-08T07:00:00+00:00,46020000,46.02M,,,,
_AESE,2021-11-08T07:00:00+00:00,13680000,13.68M,,,,
_AEY,2021-11-08T07:00:00+00:00,7750000,7.75M,,,,
_AEYE,2021-11-08T07:00:00+00:00,5550000,5.55M,,,,
_AFI,2021-11-08T07:00:00+00:00,20990000,20.99M,,,,
_AFIB,2021-11-08T07:00:00+00:00,22400000,22.40M,,,,
_AFYA,2021-11-08T07:00:00+00:00,37030000,37.03M,,,,
_AGC,2021-11-08T07:00:00+00:00,41120000,41.12M,,,,
_AGFS,2021-11-08T07:00:00+00:00,19900000,19.90M,,,,
_AGFY,2021-11-08T07:00:00+00:00,18140000,18.14M,,,,
_AGLE,2021-11-08T07:00:00+00:00,48400000,48.40M,,,,
_AGMH,2021-11-08T07:00:00+00:00,5760000,5.76M,,,,
_AGRI,2021-11-08T07:00:00+00:00,12050000,12.05M,,,,
_AGS,2021-11-08T07:00:00+00:00,36180000,36.18M,,,,
_AGTC,2021-11-08T07:00:00+00:00,42630000,42.63M,,,,
_AHH,2021-11-08T07:00:00+00:00,59150000,59.15M,,,,
_AHPI,2021-11-08T07:00:00+00:00,2930000,2.93M,,,,
_AHT,2021-11-08T07:00:00+00:00,27540000,27.54M,,,,
_AIH,2021-11-08T07:00:00+00:00,23600000,23.60M,,,,
_AIM,2021-11-08T07:00:00+00:00,47280000,47.28M,,,,
_AINC,2021-11-08T07:00:00+00:00,1840000,1.84M,,,,
_AINV,2021-11-08T07:00:00+00:00,64680000,64.68M,,,,
_AIR,2021-11-08T07:00:00+00:00,33800000,33.80M,,,,
_AIRG,2021-11-08T07:00:00+00:00,9440000,9.44M,,,,
_AIRI,2021-11-08T07:00:00+00:00,24890000,24.89M,,,,
_AIRT,2021-11-08T07:00:00+00:00,1520000,1.52M,,,,
_AJX,2021-11-08T07:00:00+00:00,20710000,20.71M,,,,
_AKRO,2021-11-08T07:00:00+00:00,24730000,24.73M,,,,
_AKTS,2021-11-08T07:00:00+00:00,49160000,49.16M,,,,
_AKTX,2021-11-08T07:00:00+00:00,24660000,24.66M,,,,
_AKUS,2021-11-08T07:00:00+00:00,33270000,33.27M,,,,
_ALAC,2021-11-08T07:00:00+00:00,1280000,1.28M,,,,
_ALBO,2021-11-08T07:00:00+00:00,16800000,16.80M,,,,
_ALCO,2021-11-08T07:00:00+00:00,4130000,4.13M,,,,
_ALDX,2021-11-08T07:00:00+00:00,46930000,46.93M,,,,
_ALF,2021-11-08T07:00:00+00:00,8210000,8.21M,,,,
_ALGS,2021-11-08T07:00:00+00:00,32890000,32.89M,,,,
_ALIM,2021-11-08T07:00:00+00:00,5410000,5.41M,,,,
_ALJJ,2021-11-08T07:00:00+00:00,18710000,18.71M,,,,
_ALLT,2021-11-08T07:00:00+00:00,34850000,34.85M,,,,
_ALOT,2021-11-08T07:00:00+00:00,6910000,6.91M,,,,
_ALPN,2021-11-08T07:00:00+00:00,16160000,16.16M,,,,
_ALRS,2021-11-08T07:00:00+00:00,14940000,14.94M,,,,
_ALT,2021-11-08T07:00:00+00:00,37340000,37.34M,,,,
_ALTG,2021-11-08T07:00:00+00:00,28320000,28.32M,,,,
_ALVR,2021-11-08T07:00:00+00:00,31780000,31.78M,,,,
_ALYA,2021-11-08T07:00:00+00:00,40950000,40.95M,,,,
_ALZN,2021-11-08T07:00:00+00:00,44630000,44.63M,,,,
_AMAL,2021-11-08T07:00:00+00:00,27210000,27.21M,,,,
_AMBC,2021-11-08T07:00:00+00:00,45580000,45.58M,,,,
_AMBO,2021-11-08T07:00:00+00:00,10700000,10.70M,,,,
_AMK,2021-11-08T07:00:00+00:00,19380000,19.38M,,,,
_AMNB,2021-11-08T07:00:00+00:00,10490000,10.49M,,,,
_AMPG,2021-11-08T07:00:00+00:00,6040000,6.04M,,,,
_AMPH,2021-11-08T07:00:00+00:00,36780000,36.78M,,,,
_AMPY,2021-11-08T07:00:00+00:00,37640000,37.64M,,,,
_AMS,2021-11-08T07:00:00+00:00,3530000,3.53M,,,,
_AMSC,2021-11-08T07:00:00+00:00,26090000,26.09M,,,,
_AMST,2021-11-08T07:00:00+00:00,12460000,12.46M,,,,
_AMTB,2021-11-08T07:00:00+00:00,26470000,26.47M,,,,
_AMTI,2021-11-08T07:00:00+00:00,29430000,29.43M,,,,
_AMTX,2021-11-08T07:00:00+00:00,29550000,29.55M,,,,
_AMYT,2021-11-08T07:00:00+00:00,21150000,21.15M,,,,
_ANAB,2021-11-08T07:00:00+00:00,27270000,27.27M,,,,
_ANDE,2021-11-08T07:00:00+00:00,31060000,31.06M,,,,
_ANGO,2021-11-08T07:00:00+00:00,36880000,36.88M,,,,
_ANIX,2021-11-08T07:00:00+00:00,28510000,28.51M,,,,
_ANNX,2021-11-08T07:00:00+00:00,36190000,36.19M,,,,
_ANPC,2021-11-08T07:00:00+00:00,4260000,4.26M,,,,
_ANVS,2021-11-08T07:00:00+00:00,5620000,5.62M,,,,
_AOUT,2021-11-08T07:00:00+00:00,13900000,13.90M,,,,
_AP,2021-11-08T07:00:00+00:00,12300000,12.30M,,,,
_APDN,2021-11-08T07:00:00+00:00,6840000,6.84M,,,,
_APEI,2021-11-08T07:00:00+00:00,18230000,18.23M,,,,
_APEN,2021-11-08T07:00:00+00:00,15340000,15.34M,,,,
_APLT,2021-11-08T07:00:00+00:00,21050000,21.05M,,,,
_APM,2021-11-08T07:00:00+00:00,8800000,8.80M,,,,
_APOP,2021-11-08T07:00:00+00:00,3570000,3.57M,,,,
_APRE,2021-11-08T07:00:00+00:00,19080000,19.08M,,,,
_APRN,2021-11-08T07:00:00+00:00,16660000,16.66M,,,,
_APT,2021-11-08T07:00:00+00:00,11880000,11.88M,,,,
_APTS,2021-11-08T07:00:00+00:00,50190000,50.19M,,,,
_APTX,2021-11-08T07:00:00+00:00,60210000,60.21M,,,,
_APVO,2021-11-08T07:00:00+00:00,2610000,2.61M,,,,
_APWC,2021-11-08T07:00:00+00:00,3390000,3.39M,,,,
_APYX,2021-11-08T07:00:00+00:00,30040000,30.04M,,,,
_AQST,2021-11-08T07:00:00+00:00,34320000,34.32M,,,,
_ARAV,2021-11-08T07:00:00+00:00,12850000,12.85M,,,,
_ARC,2021-11-08T07:00:00+00:00,35480000,35.48M,,,,
_ARCE,2021-11-08T07:00:00+00:00,29180000,29.18M,,,,
_ARCT,2021-11-08T07:00:00+00:00,22430000,22.43M,,,,
_ARDS,2021-11-08T07:00:00+00:00,9450000,9.45M,,,,
_AREC,2021-11-08T07:00:00+00:00,45860000,45.86M,,,,
_ARKR,2021-11-08T07:00:00+00:00,1860000,1.86M,,,,
_ARL,2021-11-08T07:00:00+00:00,1480000,1.48M,,,,
_ARMP,2021-11-08T07:00:00+00:00,7690000,7.69M,,,,
_AROW,2021-11-08T07:00:00+00:00,15030000,15.03M,,,,
_ARQT,2021-11-08T07:00:00+00:00,47750000,47.75M,,,,
_ARTL,2021-11-08T07:00:00+00:00,21550000,21.55M,,,,
_ARTW,2021-11-08T07:00:00+00:00,2009999,2.01M,,,,
_ASA,2021-11-08T07:00:00+00:00,19230000,19.23M,,,,
_ASC,2021-11-08T07:00:00+00:00,32979999,32.98M,,,,
_ASLN,2021-11-08T07:00:00+00:00,47930000,47.93M,,,,
_ASMB,2021-11-08T07:00:00+00:00,40520000,40.52M,,,,
_ASPS,2021-11-08T07:00:00+00:00,9260000,9.26M,,,,
_ASPU,2021-11-08T07:00:00+00:00,22840000,22.84M,,,,
_ASRT,2021-11-08T07:00:00+00:00,43370000,43.37M,,,,
_ASRV,2021-11-08T07:00:00+00:00,15460000,15.46M,,,,
_ASTC,2021-11-08T07:00:00+00:00,41210000,41.21M,,,,
_ASUR,2021-11-08T07:00:00+00:00,17130000,17.13M,,,,
_ASYS,2021-11-08T07:00:00+00:00,13920000,13.92M,,,,
_ATAX,2021-11-08T07:00:00+00:00,60020000,60.02M,,,,
_ATCX,2021-11-08T07:00:00+00:00,27460000,27.46M,,,,
_ATEN,2021-11-08T07:00:00+00:00,63190000,63.19M,,,,
_ATER,2021-11-08T07:00:00+00:00,14630000,14.63M,,,,
_ATGE,2021-11-08T07:00:00+00:00,48560000,48.56M,,,,
_ATHA,2021-11-08T07:00:00+00:00,35440000,35.44M,,,,
_ATHE,2021-11-08T07:00:00+00:00,20810000,20.81M,,,,
_ATIF,2021-11-08T07:00:00+00:00,2460000,2.46M,,,,
_ATLO,2021-11-08T07:00:00+00:00,8960000,8.96M,,,,
_ATNF,2021-11-08T07:00:00+00:00,22420000,22.42M,,,,
_ATOM,2021-11-08T07:00:00+00:00,20590000,20.59M,,,,
_ATRO,2021-11-08T07:00:00+00:00,27250000,27.25M,,,,
_ATTO,2021-11-08T07:00:00+00:00,4520000,4.52M,,,,
_ATXI,2021-11-08T07:00:00+00:00,6640000,6.64M,,,,
_AUBN,2021-11-08T07:00:00+00:00,2290000,2.29M,,,,
_AUDC,2021-11-08T07:00:00+00:00,24320000,24.32M,,,,
_AUTL,2021-11-08T07:00:00+00:00,54560000,54.56M,,,,
_AUTO,2021-11-08T07:00:00+00:00,7800000,7.80M,,,,
_AUUD,2021-11-08T07:00:00+00:00,8930000,8.93M,,,,
_AUVI,2021-11-08T07:00:00+00:00,3640000,3.64M,,,,
_AVAN,2021-11-08T07:00:00+00:00,59900000,59.90M,,,,
_AVCO,2021-11-08T07:00:00+00:00,31260000,31.26M,,,,
_AVCT,2021-11-08T07:00:00+00:00,3400000,3.40M,,,,
_AVD,2021-11-08T07:00:00+00:00,27050000,27.05M,,,,
_AVDL,2021-11-08T07:00:00+00:00,35530000,35.53M,,,,
_AVEO,2021-11-08T07:00:00+00:00,34320000,34.32M,,,,
_AVID,2021-11-08T07:00:00+00:00,42520000,42.52M,,,,
_AVNS,2021-11-08T07:00:00+00:00,47620000,47.62M,,,,
_AVNW,2021-11-08T07:00:00+00:00,10300000,10.30M,,,,
_AVO,2021-11-08T07:00:00+00:00,37140000,37.14M,,,,
_AVRO,2021-11-08T07:00:00+00:00,42340000,42.34M,,,,
_AVTE,2021-11-08T07:00:00+00:00,4200000,4.20M,,,,
_AWH,2021-11-08T07:00:00+00:00,58280000,58.28M,,,,
_AWRE,2021-11-08T07:00:00+00:00,13180000,13.18M,,,,
_AWX,2021-11-08T07:00:00+00:00,2310000,2.31M,,,,
_AXDX,2021-11-08T07:00:00+00:00,34470000,34.47M,,,,
_AXGN,2021-11-08T07:00:00+00:00,39540000,39.54M,,,,
_AXLA,2021-11-08T07:00:00+00:00,30800000,30.80M,,,,
_AXR,2021-11-08T07:00:00+00:00,3250000,3.25M,,,,
_AXTI,2021-11-08T07:00:00+00:00,39850000,39.85M,,,,
_AYLA,2021-11-08T07:00:00+00:00,6060000,6.06M,,,,
_AYRO,2021-11-08T07:00:00+00:00,30970000,30.97M,,,,
_AZRE,2021-11-08T07:00:00+00:00,48170000,48.17M,,,,
_AZYO,2021-11-08T07:00:00+00:00,6470000,6.47M,,,,
_BANC,2021-11-08T07:00:00+00:00,44090000,44.09M,,,,
_BAOS,2021-11-08T07:00:00+00:00,8060000,8.06M,,,,
_BATL,2021-11-08T07:00:00+00:00,16140000,16.14M,,,,
_BBCP,2021-11-08T07:00:00+00:00,26540000,26.54M,,,,
_BBDC,2021-11-08T07:00:00+00:00,47290000,47.29M,,,,
_BBGI,2021-11-08T07:00:00+00:00,8730000,8.73M,,,,
_BBLG,2021-11-08T07:00:00+00:00,2370000,2.37M,,,,
_BBLN,2021-11-08T07:00:00+00:00,34500000,34.50M,,,,
_BBQ,2021-11-08T07:00:00+00:00,8359999,8.36M,,,,
_BBW,2021-11-08T07:00:00+00:00,14170000,14.17M,,,,
_BCBP,2021-11-08T07:00:00+00:00,15020000,15.02M,,,,
_BCDA,2021-11-08T07:00:00+00:00,11650000,11.65M,,,,
_BCEL,2021-11-08T07:00:00+00:00,22360000,22.36M,,,,
_BCLI,2021-11-08T07:00:00+00:00,30000000,30.00M,,,,
_BCML,2021-11-08T07:00:00+00:00,9870000,9.87M,,,,
_BCOR,2021-11-08T07:00:00+00:00,47680000,47.68M,,,,
_BCOV,2021-11-08T07:00:00+00:00,40010000,40.01M,,,,
_BCSF,2021-11-08T07:00:00+00:00,52420000,52.42M,,,,
_BCTX,2021-11-08T07:00:00+00:00,11680000,11.68M,,,,
_BDL,2021-11-08T07:00:00+00:00,550000,0.55M,,,,
_BDR,2021-11-08T07:00:00+00:00,6740000,6.74M,,,,
_BDSX,2021-11-08T07:00:00+00:00,7470000,7.47M,,,,
_BDTX,2021-11-08T07:00:00+00:00,34890000,34.89M,,,,
_BEDU,2021-11-08T07:00:00+00:00,19920000,19.92M,,,,
_BEEM,2021-11-08T07:00:00+00:00,7550000,7.55M,,,,
_BENE,2021-11-08T07:00:00+00:00,11890000,11.89M,,,,
_BEST,2021-11-08T07:00:00+00:00,54500000,54.50M,,,,
_BFIN,2021-11-08T07:00:00+00:00,12120000,12.12M,,,,
_BFRA,2021-11-08T07:00:00+00:00,13160000,13.16M,,,,
_BFST,2021-11-08T07:00:00+00:00,19070000,19.07M,,,,
_BGFV,2021-11-08T07:00:00+00:00,20790000,20.79M,,,,
_BGI,2021-11-08T07:00:00+00:00,4450000,4.45M,,,,
_BGSF,2021-11-08T07:00:00+00:00,9980000,9.98M,,,,
_BHB,2021-11-08T07:00:00+00:00,14650000,14.65M,,,,
_BHE,2021-11-08T07:00:00+00:00,35130000,35.13M,,,,
_BHLB,2021-11-08T07:00:00+00:00,46650000,46.65M,,,,
_BHTG,2021-11-08T07:00:00+00:00,23020000,23.02M,,,,
_BIOX,2021-11-08T07:00:00+00:00,6740000,6.74M,,,,
_BIVI,2021-11-08T07:00:00+00:00,4930000,4.93M,,,,
_BJRI,2021-11-08T07:00:00+00:00,22380000,22.38M,,,,
_BKEP,2021-11-08T07:00:00+00:00,3490000,3.49M,,,,
_BKKT,2021-11-08T07:00:00+00:00,15960000,15.96M,,,,
_BKSC,2021-11-08T07:00:00+00:00,3580000,3.58M,,,,
_BKTI,2021-11-08T07:00:00+00:00,10530000,10.53M,,,,
_BKYI,2021-11-08T07:00:00+00:00,7170000,7.17M,,,,
_BLBD,2021-11-08T07:00:00+00:00,16900000,16.90M,,,,
_BLCM,2021-11-08T07:00:00+00:00,8350000,8.35M,,,,
_BLCT,2021-11-08T07:00:00+00:00,13850000,13.85M,,,,
_BLI,2021-11-08T07:00:00+00:00,55230000,55.23M,,,,
_BLNK,2021-11-08T07:00:00+00:00,36260000,36.26M,,,,
_BLPH,2021-11-08T07:00:00+00:00,9120000,9.12M,,,,
_BLRX,2021-11-08T07:00:00+00:00,45980000,45.98M,,,,
_BLSA,2021-11-08T07:00:00+00:00,14860000,14.86M,,,,
_BLX,2021-11-08T07:00:00+00:00,30500000,30.50M,,,,
_BMRA,2021-11-08T07:00:00+00:00,10510000,10.51M,,,,
_BMRC,2021-11-08T07:00:00+00:00,12410000,12.41M,,,,
_BMTX,2021-11-08T07:00:00+00:00,9200000,9.20M,,,,
_BNED,2021-11-08T07:00:00+00:00,37130000,37.13M,,,,
_BNFT,2021-11-08T07:00:00+00:00,29370000,29.37M,,,,
_BNR,2021-11-08T07:00:00+00:00,58510000,58.51M,,,,
_BNSO,2021-11-08T07:00:00+00:00,1140000,1.14M,,,,
_BNTC,2021-11-08T07:00:00+00:00,5830000,5.83M,,,,
_BOMN,2021-11-08T07:00:00+00:00,27700000,27.70M,,,,
_BON,2021-11-08T07:00:00+00:00,5690000,5.69M,,,,
_BOSC,2021-11-08T07:00:00+00:00,4280000,4.28M,,,,
_BOTJ,2021-11-08T07:00:00+00:00,4139999,4.14M,,,,
_BOXL,2021-11-08T07:00:00+00:00,55100000,55.10M,,,,
_BPMP,2021-11-08T07:00:00+00:00,47770000,47.77M,,,,
_BPT,2021-11-08T07:00:00+00:00,21400000,21.40M,,,,
_BPTH,2021-11-08T07:00:00+00:00,6930000,6.93M,,,,
_BQ,2021-11-08T07:00:00+00:00,6860000,6.86M,,,,
_BRBR,2021-11-08T07:00:00+00:00,39350000,39.35M,,,,
_BRG,2021-11-08T07:00:00+00:00,26310000,26.31M,,,,
_BRID,2021-11-08T07:00:00+00:00,1750000,1.75M,,,,
_BRLI,2021-11-08T07:00:00+00:00,4390000,4.39M,,,,
_BRN,2021-11-08T07:00:00+00:00,4900000,4.90M,,,,
_BROG,2021-11-08T07:00:00+00:00,37310000,37.31M,,,,
_BRPM,2021-11-08T07:00:00+00:00,12940000,12.94M,,,,
_BRT,2021-11-08T07:00:00+00:00,14410000,14.41M,,,,
_BSBK,2021-11-08T07:00:00+00:00,5520000,5.52M,,,,
_BSET,2021-11-08T07:00:00+00:00,9110000,9.11M,,,,
_BSGM,2021-11-08T07:00:00+00:00,30290000,30.29M,,,,
_BSRR,2021-11-08T07:00:00+00:00,13950000,13.95M,,,,
_BTAI,2021-11-08T07:00:00+00:00,19010000,19.01M,,,,
_BTAQ,2021-11-08T07:00:00+00:00,25540000,25.54M,,,,
_BTB,2021-11-08T07:00:00+00:00,7030000,7.03M,,,,
_BTBT,2021-11-08T07:00:00+00:00,43780000,43.78M,,,,
_BTCM,2021-11-08T07:00:00+00:00,22140000,22.14M,,,,
_BTN,2021-11-08T07:00:00+00:00,17110000,17.11M,,,,
_BTTX,2021-11-08T07:00:00+00:00,5130000,5.13M,,,,
_BTWN,2021-11-08T07:00:00+00:00,59500000,59.50M,,,,
_BTX,2021-11-08T07:00:00+00:00,24280000,24.28M,,,,
_BUSE,2021-11-08T07:00:00+00:00,51930000,51.93M,,,,
_BV,2021-11-08T07:00:00+00:00,52370000,52.37M,,,,
_BVH,2021-11-08T07:00:00+00:00,14590000,14.59M,,,,
_BVXV,2021-11-08T07:00:00+00:00,11120000,11.12M,,,,
_BWAY,2021-11-08T07:00:00+00:00,11820000,11.82M,,,,
_BWB,2021-11-08T07:00:00+00:00,21020000,21.02M,,,,
_BWEN,2021-11-08T07:00:00+00:00,17770000,17.77M,,,,
_BWFG,2021-11-08T07:00:00+00:00,6040000,6.04M,,,,
_BWMX,2021-11-08T07:00:00+00:00,17720000,17.72M,,,,
_BY,2021-11-08T07:00:00+00:00,22600000,22.60M,,,,
_BYFC,2021-11-08T07:00:00+00:00,31220000,31.22M,,,,
_BYSI,2021-11-08T07:00:00+00:00,12240000,12.24M,,,,
_BZH,2021-11-08T07:00:00+00:00,29790000,29.79M,,,,
_BZUN,2021-11-08T07:00:00+00:00,57950000,57.95M,,,,
_CAAP,2021-11-08T07:00:00+00:00,29160000,29.16M,,,,
_CAAS,2021-11-08T07:00:00+00:00,11170000,11.17M,,,,
_CABA,2021-11-08T07:00:00+00:00,23750000,23.75M,,,,
_CADL,2021-11-08T07:00:00+00:00,18960000,18.96M,,,,
_CAL,2021-11-08T07:00:00+00:00,36770000,36.77M,,,,
_CALM,2021-11-08T07:00:00+00:00,37550000,37.55M,,,,
_CALT,2021-11-08T07:00:00+00:00,15270000,15.27M,,,,
_CAMP,2021-11-08T07:00:00+00:00,34880000,34.88M,,,,
_CANF,2021-11-08T07:00:00+00:00,16530000,16.53M,,,,
_CANG,2021-11-08T07:00:00+00:00,42430000,42.43M,,,,
_CAPL,2021-11-08T07:00:00+00:00,28960000,28.96M,,,,
_CAPR,2021-11-08T07:00:00+00:00,22510000,22.51M,,,,
_CARA,2021-11-08T07:00:00+00:00,40010000,40.01M,,,,
_CARE,2021-11-08T07:00:00+00:00,25680000,25.68M,,,,
_CARS,2021-11-08T07:00:00+00:00,64450000,64.45M,,,,
_CASA,2021-11-08T07:00:00+00:00,32150000,32.15M,,,,
_CATO,2021-11-08T07:00:00+00:00,19230000,19.23M,,,,
_CBAT,2021-11-08T07:00:00+00:00,53330000,53.33M,,,,
_CBFV,2021-11-08T07:00:00+00:00,4800000,4.80M,,,,
_CBIO,2021-11-08T07:00:00+00:00,30300000,30.30M,,,,
_CBMB,2021-11-08T07:00:00+00:00,2940000,2.94M,,,,
_CBNK,2021-11-08T07:00:00+00:00,8160000,8.16M,,,,
_CBTX,2021-11-08T07:00:00+00:00,18410000,18.41M,,,,
_CCBG,2021-11-08T07:00:00+00:00,12830000,12.83M,,,,
_CCLP,2021-11-08T07:00:00+00:00,29340000,29.34M,,,,
_CCM,2021-11-08T07:00:00+00:00,12480000,12.48M,,,,
_CCNC,2021-11-08T07:00:00+00:00,23740000,23.74M,,,,
_CCNE,2021-11-08T07:00:00+00:00,16250000,16.25M,,,,
_CCRN,2021-11-08T07:00:00+00:00,35960000,35.96M,,,,
_CDAK,2021-11-08T07:00:00+00:00,14370000,14.37M,,,,
_CDOR,2021-11-08T07:00:00+00:00,4830000,4.83M,,,,
_CDR,2021-11-08T07:00:00+00:00,11650000,11.65M,,,,
_CDTX,2021-11-08T07:00:00+00:00,35450000,35.45M,,,,
_CDXC,2021-11-08T07:00:00+00:00,45310000,45.31M,,,,
_CDZI,2021-11-08T07:00:00+00:00,34460000,34.46M,,,,
_CECE,2021-11-08T07:00:00+00:00,30640000,30.64M,,,,
_CEIX,2021-11-08T07:00:00+00:00,33810000,33.81M,,,,
_CELC,2021-11-08T07:00:00+00:00,10400000,10.40M,,,,
_CELP,2021-11-08T07:00:00+00:00,4390000,4.39M,,,,
_CENX,2021-11-08T07:00:00+00:00,50490000,50.49M,,,,
_CEQP,2021-11-08T07:00:00+00:00,53470000,53.47M,,,,
_CFB,2021-11-08T07:00:00+00:00,43630000,43.63M,,,,
_CFBK,2021-11-08T07:00:00+00:00,2710000,2.71M,,,,
_CFRX,2021-11-08T07:00:00+00:00,37420000,37.42M,,,,
_CGA,2021-11-08T07:00:00+00:00,6540000,6.54M,,,,
_CGBD,2021-11-08T07:00:00+00:00,53800000,53.80M,,,,
_CHCI,2021-11-08T07:00:00+00:00,2710000,2.71M,,,,
_CHEF,2021-11-08T07:00:00+00:00,33409999,33.41M,,,,
_CHMI,2021-11-08T07:00:00+00:00,16950000,16.95M,,,,
_CHNR,2021-11-08T07:00:00+00:00,13410000,13.41M,,,,
_CHPM,2021-11-08T07:00:00+00:00,30000000,30.00M,,,,
_CHRA,2021-11-08T07:00:00+00:00,15040000,15.04M,,,,
_CHUY,2021-11-08T07:00:00+00:00,19810000,19.81M,,,,
_CIA,2021-11-08T07:00:00+00:00,43980000,43.98M,,,,
_CIH,2021-11-08T07:00:00+00:00,42110000,42.11M,,,,
_CINR,2021-11-08T07:00:00+00:00,4720000,4.72M,,,,
_CIO,2021-11-08T07:00:00+00:00,42150000,42.15M,,,,
_CIR,2021-11-08T07:00:00+00:00,19860000,19.86M,,,,
_CIVB,2021-11-08T07:00:00+00:00,14790000,14.79M,,,,
_CIZN,2021-11-08T07:00:00+00:00,4710000,4.71M,,,,
_CKPT,2021-11-08T07:00:00+00:00,63720000,63.72M,,,,
_CKX,2021-11-08T07:00:00+00:00,1380000,1.38M,,,,
_CLAR,2021-11-08T07:00:00+00:00,21480000,21.48M,,,,
_CLB,2021-11-08T07:00:00+00:00,46180000,46.18M,,,,
_CLBS,2021-11-08T07:00:00+00:00,57360000,57.36M,,,,
_CLDT,2021-11-08T07:00:00+00:00,47550000,47.55M,,,,
_CLEU,2021-11-08T07:00:00+00:00,8900000,8.90M,,,,
_CLGN,2021-11-08T07:00:00+00:00,7510000,7.51M,,,,
_CLIR,2021-11-08T07:00:00+00:00,25190000,25.19M,,,,
_CLLS,2021-11-08T07:00:00+00:00,38350000,38.35M,,,,
_CLMT,2021-11-08T07:00:00+00:00,61380000,61.38M,,,,
_CLNN,2021-11-08T07:00:00+00:00,20080000,20.08M,,,,
_CLPR,2021-11-08T07:00:00+00:00,13600000,13.60M,,,,
_CLPS,2021-11-08T07:00:00+00:00,8490000,8.49M,,,,
_CLPT,2021-11-08T07:00:00+00:00,17580000,17.58M,,,,
_CLRO,2021-11-08T07:00:00+00:00,5610000,5.61M,,,,
_CLSD,2021-11-08T07:00:00+00:00,52620000,52.62M,,,,
_CLSK,2021-11-08T07:00:00+00:00,33439999,33.44M,,,,
_CLVR,2021-11-08T07:00:00+00:00,20130000,20.13M,,,,
_CLW,2021-11-08T07:00:00+00:00,16520000,16.52M,,,,
_CLWT,2021-11-08T07:00:00+00:00,2270000,2.27M,,,,
_CLXT,2021-11-08T07:00:00+00:00,12910000,12.91M,,,,
_CMBM,2021-11-08T07:00:00+00:00,11370000,11.37M,,,,
_CMCL,2021-11-08T07:00:00+00:00,8520000,8.52M,,,,
_CMCM,2021-11-08T07:00:00+00:00,40000000,40.00M,,,,
_CMCT,2021-11-08T07:00:00+00:00,13690000,13.69M,,,,
_CMLS,2021-11-08T07:00:00+00:00,17640000,17.64M,,,,
_CMMB,2021-11-08T07:00:00+00:00,11240000,11.24M,,,,
_CMPI,2021-11-08T07:00:00+00:00,19260000,19.26M,,,,
_CMRE,2021-11-08T07:00:00+00:00,53640000,53.64M,,,,
_CMT,2021-11-08T07:00:00+00:00,7350000,7.35M,,,,
