ticker,utc_time,finviz_float_raw,finviz_float_fmt,finviz_outstanding_raw,finviz_outstanding_fmt,finviz_short_interest_raw,finviz_short_interest_fmt
_AMCX,2022-08-04T07:00:00+00:00,27580000,27.6M,,,,
_AMK,2022-08-04T07:00:00+00:00,21380000,21.4M,,,,
_AMLX,2022-08-04T07:00:00+00:00,40880000,40.9M,,,,
_AMNB,2022-08-04T07:00:00+00:00,10250000,10.2M,,,,
_AMOT,2022-08-04T07:00:00+00:00,12870000,12.9M,,,,
_AMPG,2022-08-04T07:00:00+00:00,6420000,6.42M,,,,
_AMPH,2022-08-04T07:00:00+00:00,37930000,37.9M,,,,
_AMPL,2022-08-04T07:00:00+00:00,56250000,56.2M,,,,
_AMPY,2022-08-04T07:00:00+00:00,37940000,37.9M,,,,
_AMRK,2022-08-04T07:00:00+00:00,17430000,17.4M,,,,
_AMS,2022-08-04T07:00:00+00:00,3740000,3.74M,,,,
_AMTB,2022-08-04T07:00:00+00:00,22530000,22.5M,,,,
_AMTI,2022-08-04T07:00:00+00:00,29750000,29.8M,,,,
_AMTX,2022-08-04T07:00:00+00:00,32330000,32.3M,,,,
_AMYT,2022-08-04T07:00:00+00:00,29830000,29.8M,,,,
_ANAB,2022-08-04T07:00:00+00:00,17370000,17.4M,,,,
_ANEB,2022-08-04T07:00:00+00:00,5710000,5.71M,,,,
_ANF,2022-08-04T07:00:00+00:00,49180000,49.2M,,,,
_ANGH,2022-08-04T07:00:00+00:00,20980000,21M,,,,
_ANGN,2022-08-04T07:00:00+00:00,20090000,20.1M,,,,
_ANGO,2022-08-04T07:00:00+00:00,37060000,37.1M,,,,
_ANIK,2022-08-04T07:00:00+00:00,14270000,14.3M,,,,
_ANIP,2022-08-04T07:00:00+00:00,12740000,12.7M,,,,
_ANIX,2022-08-04T07:00:00+00:00,28820000,28.8M,,,,
_ANNX,2022-08-04T07:00:00+00:00,37430000,37.4M,,,,
_ANTX,2022-08-04T07:00:00+00:00,730000,730K,,,,
_ANVS,2022-08-04T07:00:00+00:00,5640000,5.64M,,,,
_AOGO,2022-08-04T07:00:00+00:00,9730000,9.73M,,,,
_AOMR,2022-08-04T07:00:00+00:00,18890000,18.9M,,,,
_AOUT,2022-08-04T07:00:00+00:00,12830000,12.8M,,,,
_AORT,2022-08-04T07:00:00+00:00,37930000,37.9M,,,,
_AP,2022-08-04T07:00:00+00:00,12710000,12.7M,,,,
_APAC,2022-08-04T07:00:00+00:00,20000000,20M,,,,
_APDN,2022-08-04T07:00:00+00:00,8060000,8.06M,,,,
_APCA,2022-08-04T07:00:00+00:00,8520000,8.52M,,,,
_APEI,2022-08-04T07:00:00+00:00,18410000,18.4M,,,,
_APEN,2022-08-04T07:00:00+00:00,37000000,37M,,,,
_API,2022-08-04T07:00:00+00:00,63860000,63.9M,,,,
_APLD,2022-08-04T07:00:00+00:00,40730000,40.7M,,,,
_APLT,2022-08-04T07:00:00+00:00,20960000,21M,,,,
_APM,2022-08-04T07:00:00+00:00,9120000,9.12M,,,,
_APN,2022-08-04T07:00:00+00:00,15800000,15.8M,,,,
_APRN,2022-08-04T07:00:00+00:00,17480000,17.5M,,,,
_APT,2022-08-04T07:00:00+00:00,11640000,11.6M,,,,
_APVO,2022-08-04T07:00:00+00:00,4770000,4.77M,,,,
_APWC,2022-08-04T07:00:00+00:00,3930000,3.93M,,,,
_APXI,2022-08-04T07:00:00+00:00,17250000,17.2M,,,,
_APYX,2022-08-04T07:00:00+00:00,29990000,30M,,,,
_ARBE,2022-08-04T07:00:00+00:00,45300000,45.3M,,,,
_ARBK,2022-08-04T07:00:00+00:00,41520000,41.5M,,,,
_ARC,2022-08-04T07:00:00+00:00,36590000,36.6M,,,,
_ARCE,2022-08-04T07:00:00+00:00,27890000,27.9M,,,,
_ARCK,2022-08-04T07:00:00+00:00,15700000,15.7M,,,,
_ARCT,2022-08-04T07:00:00+00:00,22750000,22.8M,,,,
_ARDS,2022-08-04T07:00:00+00:00,14490000,14.5M,,,,
_AREC,2022-08-04T07:00:00+00:00,48950000,49M,,,,
_AREN,2022-08-04T07:00:00+00:00,13400000,13.4M,,,,
_ARGO,2022-08-04T07:00:00+00:00,33479999,33.5M,,,,
_ARHS,2022-08-04T07:00:00+00:00,50800000,50.8M,,,,
_ARKR,2022-08-04T07:00:00+00:00,1840000,1.84M,,,,
_ARIS,2022-08-04T07:00:00+00:00,21050000,21M,,,,
_ARL,2022-08-04T07:00:00+00:00,1460000,1.46M,,,,
_ARMP,2022-08-04T07:00:00+00:00,10820000,10.8M,,,,
_AROW,2022-08-04T07:00:00+00:00,15440000,15.4M,,,,
_ARQT,2022-08-04T07:00:00+00:00,49200000,49.2M,,,,
_ARRW,2022-08-04T07:00:00+00:00,21680000,21.7M,,,,
_ARTE,2022-08-04T07:00:00+00:00,15630000,15.6M,,,,
_ARTW,2022-08-04T07:00:00+00:00,2069999,2.07M,,,,
_ARYD,2022-08-04T07:00:00+00:00,14950000,15M,,,,
_ASA,2022-08-04T07:00:00+00:00,19230000,19.2M,,,,
_ASC,2022-08-04T07:00:00+00:00,30950000,31M,,,,
_ASIX,2022-08-04T07:00:00+00:00,27420000,27.4M,,,,
_ASLE,2022-08-04T07:00:00+00:00,39850000,39.8M,,,,
_ASMB,2022-08-04T07:00:00+00:00,47480000,47.5M,,,,
_ASNS,2022-08-04T07:00:00+00:00,11000000,11M,,,,
_ASPN,2022-08-04T07:00:00+00:00,26940000,26.9M,,,,
_ASPS,2022-08-04T07:00:00+00:00,9300000,9.3M,,,,
_ASRT,2022-08-04T07:00:00+00:00,44520000,44.5M,,,,
_ASRV,2022-08-04T07:00:00+00:00,15440000,15.4M,,,,
_ASTS,2022-08-04T07:00:00+00:00,41040000,41M,,,,
_ASUR,2022-08-04T07:00:00+00:00,17960000,18M,,,,
_ASYS,2022-08-04T07:00:00+00:00,13480000,13.5M,,,,
_ATAX,2022-08-04T07:00:00+00:00,21890000,21.9M,,,,
_ATCX,2022-08-04T07:00:00+00:00,29950000,30M,,,,
_ATEN,2022-08-04T07:00:00+00:00,63490000,63.5M,,,,
_ATGE,2022-08-04T07:00:00+00:00,44230000,44.2M,,,,
_ATHA,2022-08-04T07:00:00+00:00,35710000,35.7M,,,,
_ATIF,2022-08-04T07:00:00+00:00,3060000,3.06M,,,,
_ATLC,2022-08-04T07:00:00+00:00,4990000,4.99M,,,,
_ATLO,2022-08-04T07:00:00+00:00,8820000,8.82M,,,,
_ATNF,2022-08-04T07:00:00+00:00,22080000,22.1M,,,,
_ATNM,2022-08-04T07:00:00+00:00,21530000,21.5M,,,,
_ATOM,2022-08-04T07:00:00+00:00,21370000,21.4M,,,,
_ATRO,2022-08-04T07:00:00+00:00,29120000,29.1M,,,,
_ATTO,2022-08-04T07:00:00+00:00,3830000,3.83M,,,,
_ATXS,2022-08-04T07:00:00+00:00,12750000,12.8M,,,,
_ATY,2022-08-04T07:00:00+00:00,54580000,54.6M,,,,
_AUBN,2022-08-04T07:00:00+00:00,2270000,2.27M,,,,
_AUDC,2022-08-04T07:00:00+00:00,23830000,23.8M,,,,
_AUID,2022-08-04T07:00:00+00:00,18470000,18.5M,,,,
_AUST,2022-08-04T07:00:00+00:00,6610000,6.61M,,,,
_AURA,2022-08-04T07:00:00+00:00,25730000,25.7M,,,,
_AUTL,2022-08-04T07:00:00+00:00,31610000,31.6M,,,,
_AUUD,2022-08-04T07:00:00+00:00,9060000,9.06M,,,,
_AUVI,2022-08-04T07:00:00+00:00,6560000,6.56M,,,,
_AVAC,2022-08-04T07:00:00+00:00,20860000,20.9M,,,,
_AVAN,2022-08-04T07:00:00+00:00,59900000,59.9M,,,,
_AVD,2022-08-04T07:00:00+00:00,28920000,28.9M,,,,
_AVDL,2022-08-04T07:00:00+00:00,35640000,35.6M,,,,
_AVEO,2022-08-04T07:00:00+00:00,34410000,34.4M,,,,
_AVGR,2022-08-04T07:00:00+00:00,5410000,5.41M,,,,
_AVID,2022-08-04T07:00:00+00:00,41440000,41.4M,,,,
_AVNS,2022-08-04T07:00:00+00:00,46610000,46.6M,,,,
_AVNW,2022-08-04T07:00:00+00:00,10250000,10.2M,,,,
_AVO,2022-08-04T07:00:00+00:00,40930000,40.9M,,,,
_AVTE,2022-08-04T07:00:00+00:00,24410000,24.4M,,,,
_AVTX,2022-08-04T07:00:00+00:00,8830000,8.83M,,,,
_AWRE,2022-08-04T07:00:00+00:00,13480000,13.5M,,,,
_AWX,2022-08-04T07:00:00+00:00,2290000,2.29M,,,,
_AXDX,2022-08-04T07:00:00+00:00,53030000,53M,,,,
_AXGN,2022-08-04T07:00:00+00:00,40000000,40M,,,,
_AXLA,2022-08-04T07:00:00+00:00,40380000,40.4M,,,,
_AXR,2022-08-04T07:00:00+00:00,1050000,1.05M,,,,
_AXSM,2022-08-04T07:00:00+00:00,30900000,30.9M,,,,
_AXTI,2022-08-04T07:00:00+00:00,40200000,40.2M,,,,
_AYLA,2022-08-04T07:00:00+00:00,9680000,9.68M,,,,
_AYRO,2022-08-04T07:00:00+00:00,32170000,32.2M,,,,
_AZ,2022-08-04T07:00:00+00:00,18200000,18.2M,,,,
_AZRE,2022-08-04T07:00:00+00:00,12070000,12.1M,,,,
_AZYO,2022-08-04T07:00:00+00:00,9070000,9.07M,,,,
_B,2022-08-04T07:00:00+00:00,48240000,48.2M,,,,
_BACA,2022-08-04T07:00:00+00:00,26360000,26.4M,,,,
_BALY,2022-08-04T07:00:00+00:00,32560000,32.6M,,,,
_BANC,2022-08-04T07:00:00+00:00,55130000,55.1M,,,,
_BAND,2022-08-04T07:00:00+00:00,21100000,21.1M,,,,
_BAOS,2022-08-04T07:00:00+00:00,2190000,2.19M,,,,
_BASE,2022-08-04T07:00:00+00:00,44080000,44.1M,,,,
_BATL,2022-08-04T07:00:00+00:00,16100000,16.1M,,,,
_BBAI,2022-08-04T07:00:00+00:00,5930000,5.93M,,,,
_BBCP,2022-08-04T07:00:00+00:00,26980000,27M,,,,
_BBDC,2022-08-04T07:00:00+00:00,57010000,57M,,,,
_BBGI,2022-08-04T07:00:00+00:00,8900000,8.9M,,,,
_BBI,2022-08-04T07:00:00+00:00,2620000,2.62M,,,,
_BBLG,2022-08-04T07:00:00+00:00,3150000,3.15M,,,,
_BBQ,2022-08-04T07:00:00+00:00,10230000,10.2M,,,,
_BBU,2022-08-04T07:00:00+00:00,51750000,51.8M,,,,
_BBW,2022-08-04T07:00:00+00:00,13870000,13.9M,,,,
_BCAB,2022-08-04T07:00:00+00:00,28470000,28.5M,,,,
_BCAC,2022-08-04T07:00:00+00:00,4550000,4.55M,,,,
_BCBP,2022-08-04T07:00:00+00:00,15020000,15M,,,,
_BCDA,2022-08-04T07:00:00+00:00,12000000,12M,,,,
_BCEL,2022-08-04T07:00:00+00:00,30850000,30.8M,,,,
_BCLI,2022-08-04T07:00:00+00:00,28250000,28.2M,,,,
_BCOR,2022-08-04T07:00:00+00:00,46360000,46.4M,,,,
_BCOV,2022-08-04T07:00:00+00:00,39910000,39.9M,,,,
_BCSA,2022-08-04T07:00:00+00:00,30000000,30M,,,,
_BCSF,2022-08-04T07:00:00+00:00,52400000,52.4M,,,,
_BCTX,2022-08-04T07:00:00+00:00,11730000,11.7M,,,,
_BCYC,2022-08-04T07:00:00+00:00,20310000,20.3M,,,,
_BDL,2022-08-04T07:00:00+00:00,550000,550K,,,,
_BDSX,2022-08-04T07:00:00+00:00,12490000,12.5M,,,,
_BDTX,2022-08-04T07:00:00+00:00,34980000,35M,,,,
_BEAT,2022-08-04T07:00:00+00:00,5830000,5.83M,,,,
_BEEM,2022-08-04T07:00:00+00:00,7580000,7.58M,,,,
_BENE,2022-08-04T07:00:00+00:00,10110000,10.1M,,,,
_BFAC,2022-08-04T07:00:00+00:00,42950000,43M,,,,
_BFI,2022-08-04T07:00:00+00:00,13500000,13.5M,,,,
_BFIN,2022-08-04T07:00:00+00:00,11530000,11.5M,,,,
_BFRI,2022-08-04T07:00:00+00:00,12800000,12.8M,,,,
_BGFV,2022-08-04T07:00:00+00:00,21270000,21.3M,,,,
_BGI,2022-08-04T07:00:00+00:00,3810000,3.81M,,,,
_BGSF,2022-08-04T07:00:00+00:00,10000000,10M,,,,
_BGXX,2022-08-04T07:00:00+00:00,43780000,43.8M,,,,
_BHAT,2022-08-04T07:00:00+00:00,4139999,4.14M,,,,
_BHB,2022-08-04T07:00:00+00:00,14640000,14.6M,,,,
_BHE,2022-08-04T07:00:00+00:00,34530000,34.5M,,,,
_BHLB,2022-08-04T07:00:00+00:00,43700000,43.7M,,,,
_BHR,2022-08-04T07:00:00+00:00,56200000,56.2M,,,,
_BIG,2022-08-04T07:00:00+00:00,28130000,28.1M,,,,
_BIOL,2022-08-04T07:00:00+00:00,6170000,6.17M,,,,
_BIOS,2022-08-04T07:00:00+00:00,16930000,16.9M,,,,
_BITE,2022-08-04T07:00:00+00:00,20120000,20.1M,,,,
_BIVI,2022-08-04T07:00:00+00:00,5070000,5.07M,,,,
_BJDX,2022-08-04T07:00:00+00:00,11370000,11.4M,,,,
_BJRI,2022-08-04T07:00:00+00:00,22460000,22.5M,,,,
_BKE,2022-08-04T07:00:00+00:00,30160000,30.2M,,,,
_BKEP,2022-08-04T07:00:00+00:00,4019999,4.02M,,,,
_BKKT,2022-08-04T07:00:00+00:00,41310000,41.3M,,,,
_BKSC,2022-08-04T07:00:00+00:00,3640000,3.64M,,,,
_BKTI,2022-08-04T07:00:00+00:00,13490000,13.5M,,,,
_BKYI,2022-08-04T07:00:00+00:00,7610000,7.61M,,,,
_BLBD,2022-08-04T07:00:00+00:00,21580000,21.6M,,,,
_BLBX,2022-08-04T07:00:00+00:00,7710000,7.71M,,,,
_BLCM,2022-08-04T07:00:00+00:00,8460000,8.46M,,,,
_BLCT,2022-08-04T07:00:00+00:00,19140000,19.1M,,,,
_BLDE,2022-08-04T07:00:00+00:00,60430000,60.4M,,,,
_BLFS,2022-08-04T07:00:00+00:00,39340000,39.3M,,,,
_BLFY,2022-08-04T07:00:00+00:00,25950000,26M,,,,
_BLI,2022-08-04T07:00:00+00:00,57970000,58M,,,,
_BLIN,2022-08-04T07:00:00+00:00,10020000,10M,,,,
_BLNG,2022-08-04T07:00:00+00:00,13900000,13.9M,,,,
_BLNK,2022-08-04T07:00:00+00:00,41450000,41.4M,,,,
_BLPH,2022-08-04T07:00:00+00:00,9210000,9.21M,,,,
_BLRX,2022-08-04T07:00:00+00:00,47190000,47.2M,,,,
_BLSA,2022-08-04T07:00:00+00:00,14860000,14.9M,,,,
_BLTE,2022-08-04T07:00:00+00:00,7640000,7.64M,,,,
_BLTS,2022-08-04T07:00:00+00:00,23000000,23M,,,,
_BLX,2022-08-04T07:00:00+00:00,27520000,27.5M,,,,
_BLZE,2022-08-04T07:00:00+00:00,10220000,10.2M,,,,
_BMA,2022-08-04T07:00:00+00:00,62290000,62.3M,,,,
_BMAQ,2022-08-04T07:00:00+00:00,11540000,11.5M,,,,
_BMEA,2022-08-04T07:00:00+00:00,18560000,18.6M,,,,
_BMRA,2022-08-04T07:00:00+00:00,10850000,10.8M,,,,
_BMRC,2022-08-04T07:00:00+00:00,14370000,14.4M,,,,
_BMTX,2022-08-04T07:00:00+00:00,8550000,8.55M,,,,
_BNED,2022-08-04T07:00:00+00:00,39180000,39.2M,,,,
_BNFT,2022-08-04T07:00:00+00:00,30580000,30.6M,,,,
_BNOX,2022-08-04T07:00:00+00:00,4740000,4.74M,,,,
_BNR,2022-08-04T07:00:00+00:00,62640000,62.6M,,,,
_BNRG,2022-08-04T07:00:00+00:00,6000000,6M,,,,
_BNSO,2022-08-04T07:00:00+00:00,1140000,1.14M,,,,
_BOAC,2022-08-04T07:00:00+00:00,51640000,51.6M,,,,
_BOAS,2022-08-04T07:00:00+00:00,23000000,23M,,,,
_BOC,2022-08-04T07:00:00+00:00,27450000,27.4M,,,,
_BOLT,2022-08-04T07:00:00+00:00,35010000,35M,,,,
_BON,2022-08-04T07:00:00+00:00,3980000,3.98M,,,,
_BOOM,2022-08-04T07:00:00+00:00,18630000,18.6M,,,,
_BOSC,2022-08-04T07:00:00+00:00,4620000,4.62M,,,,
_BOTJ,2022-08-04T07:00:00+00:00,4110000,4.11M,,,,
_BOXD,2022-08-04T07:00:00+00:00,56630000,56.6M,,,,
_BPAC,2022-08-04T07:00:00+00:00,23000000,23M,,,,
_BPT,2022-08-04T07:00:00+00:00,21400000,21.4M,,,,
_BPTH,2022-08-04T07:00:00+00:00,7130000,7.13M,,,,
_BQ,2022-08-04T07:00:00+00:00,230000,230K,,,,
_BRAG,2022-08-04T07:00:00+00:00,14780000,14.8M,,,,
_BRCC,2022-08-04T07:00:00+00:00,43130000,43.1M,,,,
_BREZ,2022-08-04T07:00:00+00:00,11530000,11.5M,,,,
_BRFH,2022-08-04T07:00:00+00:00,6260000,6.26M,,,,
_BRG,2022-08-04T07:00:00+00:00,28440000,28.4M,,,,
_BRID,2022-08-04T07:00:00+00:00,1750000,1.75M,,,,
_BRLI,2022-08-04T07:00:00+00:00,1340000,1.34M,,,,
_BRLT,2022-08-04T07:00:00+00:00,10640000,10.6M,,,,
_BRN,2022-08-04T07:00:00+00:00,5360000,5.36M,,,,
_BROG,2022-08-04T07:00:00+00:00,15750000,15.8M,,,,
_BRQS,2022-08-04T07:00:00+00:00,53440000,53.4M,,,,
_BRT,2022-08-04T07:00:00+00:00,14800000,14.8M,,,,
_BRTX,2022-08-04T07:00:00+00:00,2880000,2.88M,,,,
_BSAQ,2022-08-04T07:00:00+00:00,16900000,16.9M,,,,
_BSBK,2022-08-04T07:00:00+00:00,5750000,5.75M,,,,
_BSET,2022-08-04T07:00:00+00:00,8460000,8.46M,,,,
_BSFC,2022-08-04T07:00:00+00:00,9570000,9.57M,,,,
_BSIG,2022-08-04T07:00:00+00:00,41160000,41.2M,,,,
_BSQR,2022-08-04T07:00:00+00:00,18080000,18.1M,,,,
_BSRR,2022-08-04T07:00:00+00:00,13630000,13.6M,,,,
_BSVN,2022-08-04T07:00:00+00:00,3730000,3.73M,,,,
_BTAI,2022-08-04T07:00:00+00:00,18950000,19M,,,,
_BTBD,2022-08-04T07:00:00+00:00,2610000,2.61M,,,,
_BTBT,2022-08-04T07:00:00+00:00,55780000,55.8M,,,,
_BTCS,2022-08-04T07:00:00+00:00,7540000,7.54M,,,,
_BTCY,2022-08-04T07:00:00+00:00,39490000,39.5M,,,,
_BTMD,2022-08-04T07:00:00+00:00,7590000,7.59M,,,,
_BTN,2022-08-04T07:00:00+00:00,16670000,16.7M,,,,
_BTTR,2022-08-04T07:00:00+00:00,18720000,18.7M,,,,
_BTTX,2022-08-04T07:00:00+00:00,12990000,13M,,,,
_BTWN,2022-08-04T07:00:00+00:00,59500000,59.5M,,,,
_BUSE,2022-08-04T07:00:00+00:00,51180000,51.2M,,,,
_BV,2022-08-04T07:00:00+00:00,37790000,37.8M,,,,
