ticker,utc_time,finviz_float_raw,finviz_float_fmt,finviz_outstanding_raw,finviz_outstanding_fmt,finviz_short_interest_raw,finviz_short_interest_fmt
_ASTS,2022-09-12T07:00:00+00:00,42170000,42.2M,,,,
_ASUR,2022-09-12T07:00:00+00:00,18040000,18M,,,,
_ASYS,2022-09-12T07:00:00+00:00,13480000,13.5M,,,,
_ATAX,2022-09-12T07:00:00+00:00,21790000,21.8M,,,,
_ATCX,2022-09-12T07:00:00+00:00,31600000,31.6M,,,,
_ATEN,2022-09-12T07:00:00+00:00,63820000,63.8M,,,,
_ATER,2022-09-12T07:00:00+00:00,61910000,61.9M,,,,
_ATGE,2022-09-12T07:00:00+00:00,44260000,44.3M,,,,
_ATHA,2022-09-12T07:00:00+00:00,35880000,35.9M,,,,
_ATHX,2022-09-12T07:00:00+00:00,233410000,233M,,,,
_ATIF,2022-09-12T07:00:00+00:00,3060000,3.06M,,,,
_ATLC,2022-09-12T07:00:00+00:00,4460000,4.46M,,,,
_ATLO,2022-09-12T07:00:00+00:00,8840000,8.84M,,,,
_ATNM,2022-09-12T07:00:00+00:00,23170000,23.2M,,,,
_ATOM,2022-09-12T07:00:00+00:00,21610000,21.6M,,,,
_ATRO,2022-09-12T07:00:00+00:00,28600000,28.6M,,,,
_ATTO,2022-09-12T07:00:00+00:00,4120000,4.12M,,,,
_ATXG,2022-09-12T07:00:00+00:00,24060000,24.1M,,,,
_ATXS,2022-09-12T07:00:00+00:00,12750000,12.8M,,,,
_ATY,2022-09-12T07:00:00+00:00,54190000,54.2M,,,,
_AUBN,2022-09-12T07:00:00+00:00,2250000,2.25M,,,,
_AUDC,2022-09-12T07:00:00+00:00,24180000,24.2M,,,,
_AUGX,2022-09-12T07:00:00+00:00,30940000,30.9M,,,,
_AUID,2022-09-12T07:00:00+00:00,18780000,18.8M,,,,
_AURA,2022-09-12T07:00:00+00:00,25740000,25.7M,,,,
_AUST,2022-09-12T07:00:00+00:00,6610000,6.61M,,,,
_AUUD,2022-09-12T07:00:00+00:00,9060000,9.06M,,,,
_AUVI,2022-09-12T07:00:00+00:00,6410000,6.41M,,,,
_AVAC,2022-09-12T07:00:00+00:00,20860000,20.9M,,,,
_AVAN,2022-09-12T07:00:00+00:00,59900000,59.9M,,,,
_AVD,2022-09-12T07:00:00+00:00,28970000,29M,,,,
_AVDL,2022-09-12T07:00:00+00:00,35640000,35.6M,,,,
_AVEO,2022-09-12T07:00:00+00:00,27600000,27.6M,,,,
_AVGR,2022-09-12T07:00:00+00:00,5660000,5.66M,,,,
_AVID,2022-09-12T07:00:00+00:00,41110000,41.1M,,,,
_AVNS,2022-09-12T07:00:00+00:00,45770000,45.8M,,,,
_AVNW,2022-09-12T07:00:00+00:00,10250000,10.2M,,,,
_AVO,2022-09-12T07:00:00+00:00,40930000,40.9M,,,,
_AVTE,2022-09-12T07:00:00+00:00,4550000,4.55M,,,,
_AVTX,2022-09-12T07:00:00+00:00,7570000,7.57M,,,,
_AWRE,2022-09-12T07:00:00+00:00,13570000,13.6M,,,,
_AWX,2022-09-12T07:00:00+00:00,2290000,2.29M,,,,
_AXGN,2022-09-12T07:00:00+00:00,40300000,40.3M,,,,
_AXLA,2022-09-12T07:00:00+00:00,40450000,40.4M,,,,
_AXR,2022-09-12T07:00:00+00:00,3130000,3.13M,,,,
_AXTI,2022-09-12T07:00:00+00:00,40310000,40.3M,,,,
_AYLA,2022-09-12T07:00:00+00:00,10360000,10.4M,,,,
_AZ,2022-09-12T07:00:00+00:00,18200000,18.2M,,,,
_AZRE,2022-09-12T07:00:00+00:00,22420000,22.4M,,,,
_AZYO,2022-09-12T07:00:00+00:00,9070000,9.07M,,,,
_B,2022-09-12T07:00:00+00:00,48060000,48.1M,,,,
_BACA,2022-09-12T07:00:00+00:00,26360000,26.4M,,,,
_BALY,2022-09-12T07:00:00+00:00,39070000,39.1M,,,,
_BANC,2022-09-12T07:00:00+00:00,55120000,55.1M,,,,
_BAND,2022-09-12T07:00:00+00:00,21130000,21.1M,,,,
_BANX,2022-09-12T07:00:00+00:00,7050000,7.05M,,,,
_BAOS,2022-09-12T07:00:00+00:00,2190000,2.19M,,,,
_BASE,2022-09-12T07:00:00+00:00,44080000,44.1M,,,,
_BATL,2022-09-12T07:00:00+00:00,16090000,16.1M,,,,
_BBAI,2022-09-12T07:00:00+00:00,4230000,4.23M,,,,
_BBCP,2022-09-12T07:00:00+00:00,26980000,27M,,,,
_BBGI,2022-09-12T07:00:00+00:00,9050000,9.05M,,,,
_BBI,2022-09-12T07:00:00+00:00,2480000,2.48M,,,,
_BBLG,2022-09-12T07:00:00+00:00,3150000,3.15M,,,,
_BBQ,2022-09-12T07:00:00+00:00,10150000,10.2M,,,,
_BBU,2022-09-12T07:00:00+00:00,52560000,52.6M,,,,
_BBW,2022-09-12T07:00:00+00:00,13870000,13.9M,,,,
_BCAB,2022-09-12T07:00:00+00:00,30380000,30.4M,,,,
_BCBP,2022-09-12T07:00:00+00:00,14980000,15M,,,,
_BCDA,2022-09-12T07:00:00+00:00,12310000,12.3M,,,,
_BCEL,2022-09-12T07:00:00+00:00,30850000,30.8M,,,,
_BCLI,2022-09-12T07:00:00+00:00,28250000,28.2M,,,,
_BCML,2022-09-12T07:00:00+00:00,12530000,12.5M,,,,
_BCOR,2022-09-12T07:00:00+00:00,46860000,46.9M,,,,
_BCOV,2022-09-12T07:00:00+00:00,40260000,40.3M,,,,
_BCSA,2022-09-12T07:00:00+00:00,30000000,30M,,,,
_BCSF,2022-09-12T07:00:00+00:00,51910000,51.9M,,,,
_BCTX,2022-09-12T07:00:00+00:00,12750000,12.8M,,,,
_BCYC,2022-09-12T07:00:00+00:00,26720000,26.7M,,,,
_BDL,2022-09-12T07:00:00+00:00,550000,550K,,,,
_BDSX,2022-09-12T07:00:00+00:00,12680000,12.7M,,,,
_BDTX,2022-09-12T07:00:00+00:00,34990000,35M,,,,
_BEAT,2022-09-12T07:00:00+00:00,5860000,5.86M,,,,
_BEDU,2022-09-12T07:00:00+00:00,4960000,4.96M,,,,
_BEEM,2022-09-12T07:00:00+00:00,7580000,7.58M,,,,
_BENE,2022-09-12T07:00:00+00:00,10110000,10.1M,,,,
_BFAC,2022-09-12T07:00:00+00:00,42950000,43M,,,,
_BFH,2022-09-12T07:00:00+00:00,49630000,49.6M,,,,
_BFI,2022-09-12T07:00:00+00:00,13520000,13.5M,,,,
_BFIN,2022-09-12T07:00:00+00:00,11510000,11.5M,,,,
_BFRI,2022-09-12T07:00:00+00:00,15550000,15.6M,,,,
_BFST,2022-09-12T07:00:00+00:00,21040000,21M,,,,
_BGFV,2022-09-12T07:00:00+00:00,21120000,21.1M,,,,
_BGI,2022-09-12T07:00:00+00:00,4150000,4.15M,,,,
_BGSF,2022-09-12T07:00:00+00:00,10010000,10M,,,,
_BGXX,2022-09-12T07:00:00+00:00,43680000,43.7M,,,,
_BHAT,2022-09-12T07:00:00+00:00,4139999,4.14M,,,,
_BHB,2022-09-12T07:00:00+00:00,14660000,14.7M,,,,
_BHE,2022-09-12T07:00:00+00:00,34560000,34.6M,,,,
_BHLB,2022-09-12T07:00:00+00:00,43590000,43.6M,,,,
_BHR,2022-09-12T07:00:00+00:00,56410000,56.4M,,,,
_BIAF,2022-09-12T07:00:00+00:00,40000,40K,,,,
_BIG,2022-09-12T07:00:00+00:00,28130000,28.1M,,,,
_BIOL,2022-09-12T07:00:00+00:00,6050000,6.05M,,,,
_BIOS,2022-09-12T07:00:00+00:00,16930000,16.9M,,,,
_BIOX,2022-09-12T07:00:00+00:00,29040000,29M,,,,
_BITE,2022-09-12T07:00:00+00:00,20120000,20.1M,,,,
_BIVI,2022-09-12T07:00:00+00:00,1430000,1.43M,,,,
_BJDX,2022-09-12T07:00:00+00:00,11370000,11.4M,,,,
_BJRI,2022-09-12T07:00:00+00:00,22470000,22.5M,,,,
_BKE,2022-09-12T07:00:00+00:00,30160000,30.2M,,,,
_BKKT,2022-09-12T07:00:00+00:00,59000000,59M,,,,
_BKSC,2022-09-12T07:00:00+00:00,3640000,3.64M,,,,
_BKTI,2022-09-12T07:00:00+00:00,13570000,13.6M,,,,
_BKYI,2022-09-12T07:00:00+00:00,7630000,7.63M,,,,
_BLBD,2022-09-12T07:00:00+00:00,21620000,21.6M,,,,
_BLBX,2022-09-12T07:00:00+00:00,7670000,7.67M,,,,
_BLCM,2022-09-12T07:00:00+00:00,8470000,8.47M,,,,
_BLDE,2022-09-12T07:00:00+00:00,61230000,61.2M,,,,
_BLFS,2022-09-12T07:00:00+00:00,39530000,39.5M,,,,
_BLFY,2022-09-12T07:00:00+00:00,25800000,25.8M,,,,
_BLI,2022-09-12T07:00:00+00:00,58070000,58.1M,,,,
_BLIN,2022-09-12T07:00:00+00:00,9400000,9.4M,,,,
_BLNG,2022-09-12T07:00:00+00:00,13900000,13.9M,,,,
_BLNK,2022-09-12T07:00:00+00:00,41290000,41.3M,,,,
_BLPH,2022-09-12T07:00:00+00:00,9210000,9.21M,,,,
_BLRX,2022-09-12T07:00:00+00:00,47190000,47.2M,,,,
_BLSA,2022-09-12T07:00:00+00:00,14860000,14.9M,,,,
_BLTE,2022-09-12T07:00:00+00:00,6860000,6.86M,,,,
_BLTS,2022-09-12T07:00:00+00:00,23000000,23M,,,,
_BLX,2022-09-12T07:00:00+00:00,27520000,27.5M,,,,
_BLZE,2022-09-12T07:00:00+00:00,12230000,12.2M,,,,
_BMAQ,2022-09-12T07:00:00+00:00,11540000,11.5M,,,,
_BMEA,2022-09-12T07:00:00+00:00,19130000,19.1M,,,,
_BMRA,2022-09-12T07:00:00+00:00,11390000,11.4M,,,,
_BMRC,2022-09-12T07:00:00+00:00,14370000,14.4M,,,,
_BMTX,2022-09-12T07:00:00+00:00,8520000,8.52M,,,,
_BNED,2022-09-12T07:00:00+00:00,39510000,39.5M,,,,
_BNFT,2022-09-12T07:00:00+00:00,30870000,30.9M,,,,
_BNOX,2022-09-12T07:00:00+00:00,7520000,7.52M,,,,
_BNR,2022-09-12T07:00:00+00:00,62640000,62.6M,,,,
_BNSO,2022-09-12T07:00:00+00:00,3090000,3.09M,,,,
_BOAC,2022-09-12T07:00:00+00:00,60750000,60.8M,,,,
_BOAS,2022-09-12T07:00:00+00:00,23000000,23M,,,,
_BOC,2022-09-12T07:00:00+00:00,27450000,27.4M,,,,
_BOLT,2022-09-12T07:00:00+00:00,35170000,35.2M,,,,
_BON,2022-09-12T07:00:00+00:00,3960000,3.96M,,,,
_BOOM,2022-09-12T07:00:00+00:00,18660000,18.7M,,,,
_BOSC,2022-09-12T07:00:00+00:00,4620000,4.62M,,,,
_BOTJ,2022-09-12T07:00:00+00:00,4070000,4.07M,,,,
_BOXD,2022-09-12T07:00:00+00:00,60180000,60.2M,,,,
_BPAC,2022-09-12T07:00:00+00:00,23000000,23M,,,,
_BPT,2022-09-12T07:00:00+00:00,21400000,21.4M,,,,
_BPTH,2022-09-12T07:00:00+00:00,7130000,7.13M,,,,
_BQ,2022-09-12T07:00:00+00:00,500000,500K,,,,
_BRAG,2022-09-12T07:00:00+00:00,14780000,14.8M,,,,
_BRCC,2022-09-12T07:00:00+00:00,51880000,51.9M,,,,
_BRDG,2022-09-12T07:00:00+00:00,26990000,27M,,,,
_BREZ,2022-09-12T07:00:00+00:00,4800000,4.8M,,,,
_BRFH,2022-09-12T07:00:00+00:00,6270000,6.27M,,,,
_BRG,2022-09-12T07:00:00+00:00,29700000,29.7M,,,,
_BRID,2022-09-12T07:00:00+00:00,1750000,1.75M,,,,
_BRLI,2022-09-12T07:00:00+00:00,3010000,3.01M,,,,
_BRLT,2022-09-12T07:00:00+00:00,10670000,10.7M,,,,
_BRN,2022-09-12T07:00:00+00:00,5360000,5.36M,,,,
_BROG,2022-09-12T07:00:00+00:00,15750000,15.8M,,,,
_BRQS,2022-09-12T07:00:00+00:00,12250000,12.2M,,,,
_BRSH,2022-09-12T07:00:00+00:00,1090000,1.09M,,,,
_BRT,2022-09-12T07:00:00+00:00,15070000,15.1M,,,,
_BRTX,2022-09-12T07:00:00+00:00,2890000,2.89M,,,,
_BSAQ,2022-09-12T07:00:00+00:00,16900000,16.9M,,,,
_BSBK,2022-09-12T07:00:00+00:00,5260000,5.26M,,,,
_BSET,2022-09-12T07:00:00+00:00,8460000,8.46M,,,,
_BSFC,2022-09-12T07:00:00+00:00,9600000,9.6M,,,,
_BSIG,2022-09-12T07:00:00+00:00,41160000,41.2M,,,,
_BSQR,2022-09-12T07:00:00+00:00,18570000,18.6M,,,,
_BSRR,2022-09-12T07:00:00+00:00,13630000,13.6M,,,,
_BSVN,2022-09-12T07:00:00+00:00,3740000,3.74M,,,,
_BTAI,2022-09-12T07:00:00+00:00,18990000,19M,,,,
_BTBD,2022-09-12T07:00:00+00:00,2610000,2.61M,,,,
_BTCS,2022-09-12T07:00:00+00:00,7860000,7.86M,,,,
_BTCY,2022-09-12T07:00:00+00:00,39620000,39.6M,,,,
_BTMD,2022-09-12T07:00:00+00:00,30110000,30.1M,,,,
