ticker,utc_time,finviz_float_raw,finviz_float_fmt,finviz_outstanding_raw,finviz_outstanding_fmt,finviz_short_interest_raw,finviz_short_interest_fmt
_ARBE,2022-07-05T07:00:00+00:00,45300000,45.3M,,,,
_ARBK,2022-07-05T07:00:00+00:00,41520000,41.5M,,,,
_ARC,2022-07-05T07:00:00+00:00,36590000,36.6M,,,,
_ARCE,2022-07-05T07:00:00+00:00,27890000,27.9M,,,,
_ARCK,2022-07-05T07:00:00+00:00,15700000,15.7M,,,,
_ARCT,2022-07-05T07:00:00+00:00,22750000,22.8M,,,,
_ARDS,2022-07-05T07:00:00+00:00,14490000,14.5M,,,,
_AREC,2022-07-05T07:00:00+00:00,48490000,48.5M,,,,
_AREN,2022-07-05T07:00:00+00:00,13450000,13.4M,,,,
_ARGO,2022-07-05T07:00:00+00:00,33549999,33.5M,,,,
_ARHS,2022-07-05T07:00:00+00:00,50800000,50.8M,,,,
_ARIS,2022-07-05T07:00:00+00:00,21090000,21.1M,,,,
_ARKR,2022-07-05T07:00:00+00:00,1840000,1.84M,,,,
_ARL,2022-07-05T07:00:00+00:00,1460000,1.46M,,,,
_ARMP,2022-07-05T07:00:00+00:00,10820000,10.8M,,,,
_AROW,2022-07-05T07:00:00+00:00,15440000,15.4M,,,,
_ARQQ,2022-07-05T07:00:00+00:00,17950000,18M,,,,
_ARQT,2022-07-05T07:00:00+00:00,49190000,49.2M,,,,
_ARRW,2022-07-05T07:00:00+00:00,21680000,21.7M,,,,
_ARTE,2022-07-05T07:00:00+00:00,15630000,15.6M,,,,
_ARTW,2022-07-05T07:00:00+00:00,2069999,2.07M,,,,
_ARYD,2022-07-05T07:00:00+00:00,14950000,15M,,,,
_ASA,2022-07-05T07:00:00+00:00,19230000,19.2M,,,,
_ASC,2022-07-05T07:00:00+00:00,30950000,31M,,,,
_ASIX,2022-07-05T07:00:00+00:00,27410000,27.4M,,,,
_ASLE,2022-07-05T07:00:00+00:00,39850000,39.8M,,,,
_ASMB,2022-07-05T07:00:00+00:00,47480000,47.5M,,,,
_ASPN,2022-07-05T07:00:00+00:00,26940000,26.9M,,,,
_ASPS,2022-07-05T07:00:00+00:00,9300000,9.3M,,,,
_ASRT,2022-07-05T07:00:00+00:00,44510000,44.5M,,,,
_ASRV,2022-07-05T07:00:00+00:00,15440000,15.4M,,,,
_ASTS,2022-07-05T07:00:00+00:00,40960000,41M,,,,
_ASUR,2022-07-05T07:00:00+00:00,17950000,18M,,,,
_ASYS,2022-07-05T07:00:00+00:00,13480000,13.5M,,,,
_ATAX,2022-07-05T07:00:00+00:00,21890000,21.9M,,,,
_ATCX,2022-07-05T07:00:00+00:00,29950000,30M,,,,
_ATEN,2022-07-05T07:00:00+00:00,63530000,63.5M,,,,
_ATGE,2022-07-05T07:00:00+00:00,44230000,44.2M,,,,
_ATHA,2022-07-05T07:00:00+00:00,35770000,35.8M,,,,
_ATIF,2022-07-05T07:00:00+00:00,3060000,3.06M,,,,
_ATLC,2022-07-05T07:00:00+00:00,4990000,4.99M,,,,
_ATLO,2022-07-05T07:00:00+00:00,8920000,8.92M,,,,
_ATNM,2022-07-05T07:00:00+00:00,21530000,21.5M,,,,
_ATOM,2022-07-05T07:00:00+00:00,21370000,21.4M,,,,
_ATRO,2022-07-05T07:00:00+00:00,28180000,28.2M,,,,
_ATTO,2022-07-05T07:00:00+00:00,3830000,3.83M,,,,
_ATXS,2022-07-05T07:00:00+00:00,12750000,12.8M,,,,
_ATY,2022-07-05T07:00:00+00:00,54580000,54.6M,,,,
_AUBN,2022-07-05T07:00:00+00:00,2260000,2.26M,,,,
_AUDC,2022-07-05T07:00:00+00:00,23830000,23.8M,,,,
_AUID,2022-07-05T07:00:00+00:00,17740000,17.7M,,,,
_AURA,2022-07-05T07:00:00+00:00,21760000,21.8M,,,,
_AUST,2022-07-05T07:00:00+00:00,6610000,6.61M,,,,
_AUTL,2022-07-05T07:00:00+00:00,31610000,31.6M,,,,
_AUVI,2022-07-05T07:00:00+00:00,6360000,6.36M,,,,
_AVAC,2022-07-05T07:00:00+00:00,20860000,20.9M,,,,
_AVAN,2022-07-05T07:00:00+00:00,59900000,59.9M,,,,
_AVD,2022-07-05T07:00:00+00:00,28920000,28.9M,,,,
_AVDL,2022-07-05T07:00:00+00:00,35640000,35.6M,,,,
_AVEO,2022-07-05T07:00:00+00:00,34410000,34.4M,,,,
_AVGR,2022-07-05T07:00:00+00:00,5410000,5.41M,,,,
_AVID,2022-07-05T07:00:00+00:00,41450000,41.4M,,,,
_AVNS,2022-07-05T07:00:00+00:00,46610000,46.6M,,,,
_AVNW,2022-07-05T07:00:00+00:00,10240000,10.2M,,,,
_AVO,2022-07-05T07:00:00+00:00,40930000,40.9M,,,,
_AVTE,2022-07-05T07:00:00+00:00,24410000,24.4M,,,,
_AWRE,2022-07-05T07:00:00+00:00,13530000,13.5M,,,,
_AWX,2022-07-05T07:00:00+00:00,2290000,2.29M,,,,
_AXDX,2022-07-05T07:00:00+00:00,51120000,51.1M,,,,
_AXGN,2022-07-05T07:00:00+00:00,39950000,40M,,,,
_AXLA,2022-07-05T07:00:00+00:00,40380000,40.4M,,,,
_AXR,2022-07-05T07:00:00+00:00,3140000,3.14M,,,,
_AXTI,2022-07-05T07:00:00+00:00,40200000,40.2M,,,,
_AYLA,2022-07-05T07:00:00+00:00,9680000,9.68M,,,,
_AZ,2022-07-05T07:00:00+00:00,18200000,18.2M,,,,
_AZRE,2022-07-05T07:00:00+00:00,12070000,12.1M,,,,
_AZYO,2022-07-05T07:00:00+00:00,9070000,9.07M,,,,
_B,2022-07-05T07:00:00+00:00,48240000,48.2M,,,,
_BACA,2022-07-05T07:00:00+00:00,21480000,21.5M,,,,
_BALY,2022-07-05T07:00:00+00:00,32560000,32.6M,,,,
_BANC,2022-07-05T07:00:00+00:00,58390000,58.4M,,,,
_BAND,2022-07-05T07:00:00+00:00,21110000,21.1M,,,,
_BAOS,2022-07-05T07:00:00+00:00,2190000,2.19M,,,,
_BASE,2022-07-05T07:00:00+00:00,44190000,44.2M,,,,
_BATL,2022-07-05T07:00:00+00:00,16100000,16.1M,,,,
_BBAI,2022-07-05T07:00:00+00:00,5930000,5.93M,,,,
_BBCP,2022-07-05T07:00:00+00:00,26980000,27M,,,,
_BBDC,2022-07-05T07:00:00+00:00,57010000,57M,,,,
_BBGI,2022-07-05T07:00:00+00:00,8990000,8.99M,,,,
_BBLG,2022-07-05T07:00:00+00:00,3130000,3.13M,,,,
_BBQ,2022-07-05T07:00:00+00:00,10230000,10.2M,,,,
_BBU,2022-07-05T07:00:00+00:00,51750000,51.8M,,,,
_BBW,2022-07-05T07:00:00+00:00,13870000,13.9M,,,,
_BCAB,2022-07-05T07:00:00+00:00,30000000,30M,,,,
_BCAC,2022-07-05T07:00:00+00:00,4550000,4.55M,,,,
_BCBP,2022-07-05T07:00:00+00:00,14990000,15M,,,,
_BCDA,2022-07-05T07:00:00+00:00,12000000,12M,,,,
_BCEL,2022-07-05T07:00:00+00:00,30850000,30.8M,,,,
_BCLI,2022-07-05T07:00:00+00:00,28250000,28.2M,,,,
_BCOR,2022-07-05T07:00:00+00:00,46360000,46.4M,,,,
_BCOV,2022-07-05T07:00:00+00:00,39910000,39.9M,,,,
_BCSA,2022-07-05T07:00:00+00:00,30000000,30M,,,,
_BCSF,2022-07-05T07:00:00+00:00,52400000,52.4M,,,,
_BCTX,2022-07-05T07:00:00+00:00,11730000,11.7M,,,,
_BCYC,2022-07-05T07:00:00+00:00,20310000,20.3M,,,,
_BDL,2022-07-05T07:00:00+00:00,550000,550K,,,,
_BDSX,2022-07-05T07:00:00+00:00,12490000,12.5M,,,,
_BDTX,2022-07-05T07:00:00+00:00,34970000,35M,,,,
_BEAT,2022-07-05T07:00:00+00:00,4830000,4.83M,,,,
_BEEM,2022-07-05T07:00:00+00:00,7570000,7.57M,,,,
_BENE,2022-07-05T07:00:00+00:00,6880000,6.88M,,,,
_BFAC,2022-07-05T07:00:00+00:00,42950000,43M,,,,
_BFH,2022-07-05T07:00:00+00:00,49550000,49.6M,,,,
_BFI,2022-07-05T07:00:00+00:00,13500000,13.5M,,,,
_BFIN,2022-07-05T07:00:00+00:00,11530000,11.5M,,,,
_BFRI,2022-07-05T07:00:00+00:00,12800000,12.8M,,,,
_BGFV,2022-07-05T07:00:00+00:00,21270000,21.3M,,,,
_BGI,2022-07-05T07:00:00+00:00,3190000,3.19M,,,,
_BGSF,2022-07-05T07:00:00+00:00,10000000,10M,,,,
_BGXX,2022-07-05T07:00:00+00:00,43780000,43.8M,,,,
_BHAT,2022-07-05T07:00:00+00:00,4139999,4.14M,,,,
_BHB,2022-07-05T07:00:00+00:00,14640000,14.6M,,,,
_BHE,2022-07-05T07:00:00+00:00,34530000,34.5M,,,,
_BHLB,2022-07-05T07:00:00+00:00,45240000,45.2M,,,,
_BHR,2022-07-05T07:00:00+00:00,56260000,56.3M,,,,
_BIG,2022-07-05T07:00:00+00:00,28130000,28.1M,,,,
_BIOL,2022-07-05T07:00:00+00:00,6030000,6.03M,,,,
_BIOS,2022-07-05T07:00:00+00:00,16930000,16.9M,,,,
_BITE,2022-07-05T07:00:00+00:00,20120000,20.1M,,,,
_BIVI,2022-07-05T07:00:00+00:00,5060000,5.06M,,,,
_BJDX,2022-07-05T07:00:00+00:00,10100000,10.1M,,,,
_BJRI,2022-07-05T07:00:00+00:00,22480000,22.5M,,,,
_BKE,2022-07-05T07:00:00+00:00,30160000,30.2M,,,,
_BKEP,2022-07-05T07:00:00+00:00,3680000,3.68M,,,,
_BKKT,2022-07-05T07:00:00+00:00,41310000,41.3M,,,,
_BKSC,2022-07-05T07:00:00+00:00,3630000,3.63M,,,,
_BKTI,2022-07-05T07:00:00+00:00,13450000,13.4M,,,,
_BKYI,2022-07-05T07:00:00+00:00,7610000,7.61M,,,,
_BLBD,2022-07-05T07:00:00+00:00,21570000,21.6M,,,,
_BLBX,2022-07-05T07:00:00+00:00,7690000,7.69M,,,,
_BLCM,2022-07-05T07:00:00+00:00,8460000,8.46M,,,,
_BLCT,2022-07-05T07:00:00+00:00,19140000,19.1M,,,,
_BLFS,2022-07-05T07:00:00+00:00,39350000,39.4M,,,,
_BLDE,2022-07-05T07:00:00+00:00,60580000,60.6M,,,,
_BLFY,2022-07-05T07:00:00+00:00,25960000,26M,,,,
_BLI,2022-07-05T07:00:00+00:00,57970000,58M,,,,
_BLIN,2022-07-05T07:00:00+00:00,10020000,10M,,,,
_BLNG,2022-07-05T07:00:00+00:00,13900000,13.9M,,,,
_BLNK,2022-07-05T07:00:00+00:00,36700000,36.7M,,,,
_BLPH,2022-07-05T07:00:00+00:00,9220000,9.22M,,,,
_BLRX,2022-07-05T07:00:00+00:00,47540000,47.5M,,,,
_BLSA,2022-07-05T07:00:00+00:00,14860000,14.9M,,,,
_BLTE,2022-07-05T07:00:00+00:00,12720000,12.7M,,,,
_BLTS,2022-07-05T07:00:00+00:00,23000000,23M,,,,
_BLX,2022-07-05T07:00:00+00:00,27520000,27.5M,,,,
_BLZE,2022-07-05T07:00:00+00:00,10010000,10M,,,,
_BMA,2022-07-05T07:00:00+00:00,62290000,62.3M,,,,
_BMAQ,2022-07-05T07:00:00+00:00,11540000,11.5M,,,,
_BMEA,2022-07-05T07:00:00+00:00,18520000,18.5M,,,,
_BMRA,2022-07-05T07:00:00+00:00,10850000,10.8M,,,,
_BMRC,2022-07-05T07:00:00+00:00,14360000,14.4M,,,,
_BMTX,2022-07-05T07:00:00+00:00,8550000,8.55M,,,,
_BNED,2022-07-05T07:00:00+00:00,38710000,38.7M,,,,
_BNFT,2022-07-05T07:00:00+00:00,30650000,30.6M,,,,
_BNNR,2022-07-05T07:00:00+00:00,15700000,15.7M,,,,
_BNOX,2022-07-05T07:00:00+00:00,4740000,4.74M,,,,
_BNSO,2022-07-05T07:00:00+00:00,1140000,1.14M,,,,
_BOAC,2022-07-05T07:00:00+00:00,51640000,51.6M,,,,
_BOAS,2022-07-05T07:00:00+00:00,23000000,23M,,,,
_BOC,2022-07-05T07:00:00+00:00,27450000,27.4M,,,,
_BOLT,2022-07-05T07:00:00+00:00,35010000,35M,,,,
_BON,2022-07-05T07:00:00+00:00,3980000,3.98M,,,,
_BOOM,2022-07-05T07:00:00+00:00,18630000,18.6M,,,,
_BOSC,2022-07-05T07:00:00+00:00,4620000,4.62M,,,,
_BOTJ,2022-07-05T07:00:00+00:00,4110000,4.11M,,,,
_BOXD,2022-07-05T07:00:00+00:00,56650000,56.6M,,,,
_BPAC,2022-07-05T07:00:00+00:00,23000000,23M,,,,
_BPT,2022-07-05T07:00:00+00:00,21400000,21.4M,,,,
_BPTH,2022-07-05T07:00:00+00:00,7130000,7.13M,,,,
_BQ,2022-07-05T07:00:00+00:00,230000,230K,,,,
_BRAG,2022-07-05T07:00:00+00:00,14310000,14.3M,,,,
_BRCC,2022-07-05T07:00:00+00:00,42520000,42.5M,,,,
_BREZ,2022-07-05T07:00:00+00:00,11530000,11.5M,,,,
_BRFH,2022-07-05T07:00:00+00:00,6270000,6.27M,,,,
_BRG,2022-07-05T07:00:00+00:00,28440000,28.4M,,,,
_BRID,2022-07-05T07:00:00+00:00,1750000,1.75M,,,,
_BRLI,2022-07-05T07:00:00+00:00,3620000,3.62M,,,,
_BRLT,2022-07-05T07:00:00+00:00,10640000,10.6M,,,,
_BRN,2022-07-05T07:00:00+00:00,5360000,5.36M,,,,
_BROG,2022-07-05T07:00:00+00:00,37310000,37.3M,,,,
_BRPM,2022-07-05T07:00:00+00:00,17770000,17.8M,,,,
_BRQS,2022-07-05T07:00:00+00:00,53440000,53.4M,,,,
_BRT,2022-07-05T07:00:00+00:00,14800000,14.8M,,,,
_BRTX,2022-07-05T07:00:00+00:00,2880000,2.88M,,,,
_BSAQ,2022-07-05T07:00:00+00:00,16900000,16.9M,,,,
_BSBK,2022-07-05T07:00:00+00:00,5750000,5.75M,,,,
_BSET,2022-07-05T07:00:00+00:00,8289999,8.29M,,,,
_BSFC,2022-07-05T07:00:00+00:00,9570000,9.57M,,,,
_BSIG,2022-07-05T07:00:00+00:00,41160000,41.2M,,,,
_BSQR,2022-07-05T07:00:00+00:00,18080000,18.1M,,,,
_BSRR,2022-07-05T07:00:00+00:00,13620000,13.6M,,,,
_BSVN,2022-07-05T07:00:00+00:00,3730000,3.73M,,,,
_BTAI,2022-07-05T07:00:00+00:00,18950000,19M,,,,
_BTBD,2022-07-05T07:00:00+00:00,2610000,2.61M,,,,
_BTBT,2022-07-05T07:00:00+00:00,55780000,55.8M,,,,
_BTCS,2022-07-05T07:00:00+00:00,7540000,7.54M,,,,
_BTCY,2022-07-05T07:00:00+00:00,41050000,41M,,,,
_BTN,2022-07-05T07:00:00+00:00,12250000,12.2M,,,,
_BTTR,2022-07-05T07:00:00+00:00,18720000,18.7M,,,,
_BTTX,2022-07-05T07:00:00+00:00,12990000,13M,,,,
_BTWN,2022-07-05T07:00:00+00:00,59500000,59.5M,,,,
_BUSE,2022-07-05T07:00:00+00:00,51110000,51.1M,,,,
_BV,2022-07-05T07:00:00+00:00,37800000,37.8M,,,,
_BVH,2022-07-05T07:00:00+00:00,10920000,10.9M,,,,
_BVS,2022-07-05T07:00:00+00:00,51670000,51.7M,,,,
_BWAC,2022-07-05T07:00:00+00:00,7360000,7.36M,,,,
_BWAY,2022-07-05T07:00:00+00:00,10290000,10.3M,,,,
_BWB,2022-07-05T07:00:00+00:00,20520000,20.5M,,,,
_BWEN,2022-07-05T07:00:00+00:00,18090000,18.1M,,,,
_BWFG,2022-07-05T07:00:00+00:00,6310000,6.31M,,,,
_BWMN,2022-07-05T07:00:00+00:00,9380000,9.38M,,,,
_BWMX,2022-07-05T07:00:00+00:00,17400000,17.4M,,,,
_BWV,2022-07-05T07:00:00+00:00,5420000,5.42M,,,,
