ticker,utc_time,finviz_float_raw,finviz_float_fmt,finviz_outstanding_raw,finviz_outstanding_fmt,finviz_short_interest_raw,finviz_short_interest_fmt
_AGLE,2021-12-20T07:00:00+00:00,48660000,48.66M,,,,
_AGMH,2021-12-20T07:00:00+00:00,10760000,10.76M,,,,
_AGRI,2021-12-20T07:00:00+00:00,12120000,12.12M,,,,
_AGS,2021-12-20T07:00:00+00:00,36440000,36.44M,,,,
_AGTC,2021-12-20T07:00:00+00:00,42630000,42.63M,,,,
_AGX,2021-12-20T07:00:00+00:00,15030000,15.03M,,,,
_AHH,2021-12-20T07:00:00+00:00,60340000,60.34M,,,,
_AHPI,2021-12-20T07:00:00+00:00,3260000,3.26M,,,,
_AHT,2021-12-20T07:00:00+00:00,32090000,32.09M,,,,
_AIH,2021-12-20T07:00:00+00:00,23600000,23.60M,,,,
_AIM,2021-12-20T07:00:00+00:00,47220000,47.22M,,,,
_AINC,2021-12-20T07:00:00+00:00,1840000,1.84M,,,,
_AINV,2021-12-20T07:00:00+00:00,63970000,63.97M,,,,
_AIR,2021-12-20T07:00:00+00:00,33800000,33.80M,,,,
_AIRG,2021-12-20T07:00:00+00:00,9400000,9.40M,,,,
_AIRT,2021-12-20T07:00:00+00:00,1520000,1.52M,,,,
_AJX,2021-12-20T07:00:00+00:00,20710000,20.71M,,,,
_AKRO,2021-12-20T07:00:00+00:00,24810000,24.81M,,,,
_AKTS,2021-12-20T07:00:00+00:00,49720000,49.72M,,,,
_AKTX,2021-12-20T07:00:00+00:00,24010000,24.01M,,,,
_AKUS,2021-12-20T07:00:00+00:00,33290000,33.29M,,,,
_ALAC,2021-12-20T07:00:00+00:00,1280000,1.28M,,,,
_ALBO,2021-12-20T07:00:00+00:00,16830000,16.83M,,,,
_ALCO,2021-12-20T07:00:00+00:00,4139999,4.14M,,,,
_ALDX,2021-12-20T07:00:00+00:00,47340000,47.34M,,,,
_ALF,2021-12-20T07:00:00+00:00,8210000,8.21M,,,,
_ALGS,2021-12-20T07:00:00+00:00,32890000,32.89M,,,,
_ALIM,2021-12-20T07:00:00+00:00,5360000,5.36M,,,,
_ALJJ,2021-12-20T07:00:00+00:00,18710000,18.71M,,,,
_ALLT,2021-12-20T07:00:00+00:00,35620000,35.62M,,,,
_ALOT,2021-12-20T07:00:00+00:00,6910000,6.91M,,,,
_ALPN,2021-12-20T07:00:00+00:00,21460000,21.46M,,,,
_ALRS,2021-12-20T07:00:00+00:00,14940000,14.94M,,,,
_ALT,2021-12-20T07:00:00+00:00,37380000,37.38M,,,,
_ALTG,2021-12-20T07:00:00+00:00,25890000,25.89M,,,,
_ALVR,2021-12-20T07:00:00+00:00,31820000,31.82M,,,,
_ALXO,2021-12-20T07:00:00+00:00,25050000,25.05M,,,,
_ALYA,2021-12-20T07:00:00+00:00,41020000,41.02M,,,,
_ALZN,2021-12-20T07:00:00+00:00,44530000,44.53M,,,,
_AMAL,2021-12-20T07:00:00+00:00,27170000,27.17M,,,,
_AMBC,2021-12-20T07:00:00+00:00,45650000,45.65M,,,,
_AMBO,2021-12-20T07:00:00+00:00,10700000,10.70M,,,,
_AMCX,2021-12-20T07:00:00+00:00,28810000,28.81M,,,,
_AMK,2021-12-20T07:00:00+00:00,19390000,19.39M,,,,
_AMNB,2021-12-20T07:00:00+00:00,10300000,10.30M,,,,
_AMOT,2021-12-20T07:00:00+00:00,12180000,12.18M,,,,
_AMPG,2021-12-20T07:00:00+00:00,9000000,9.00M,,,,
_AMPH,2021-12-20T07:00:00+00:00,36600000,36.60M,,,,
_AMPY,2021-12-20T07:00:00+00:00,37670000,37.67M,,,,
_AMS,2021-12-20T07:00:00+00:00,3530000,3.53M,,,,
_AMSC,2021-12-20T07:00:00+00:00,26180000,26.18M,,,,
_AMST,2021-12-20T07:00:00+00:00,12450000,12.45M,,,,
_AMTB,2021-12-20T07:00:00+00:00,18070000,18.07M,,,,
_AMTI,2021-12-20T07:00:00+00:00,29500000,29.50M,,,,
_AMTX,2021-12-20T07:00:00+00:00,31080000,31.08M,,,,
_AMYT,2021-12-20T07:00:00+00:00,21150000,21.15M,,,,
_ANAB,2021-12-20T07:00:00+00:00,27400000,27.40M,,,,
_ANDE,2021-12-20T07:00:00+00:00,30710000,30.71M,,,,
_ANGO,2021-12-20T07:00:00+00:00,36880000,36.88M,,,,
_ANIK,2021-12-20T07:00:00+00:00,14280000,14.28M,,,,
_ANIX,2021-12-20T07:00:00+00:00,28490000,28.49M,,,,
_ANNX,2021-12-20T07:00:00+00:00,36130000,36.13M,,,,
_ANPC,2021-12-20T07:00:00+00:00,5180000,5.18M,,,,
_ANVS,2021-12-20T07:00:00+00:00,5620000,5.62M,,,,
_AOUT,2021-12-20T07:00:00+00:00,13480000,13.48M,,,,
_AP,2021-12-20T07:00:00+00:00,12300000,12.30M,,,,
_APDN,2021-12-20T07:00:00+00:00,6840000,6.84M,,,,
_APEI,2021-12-20T07:00:00+00:00,18250000,18.25M,,,,
_APEN,2021-12-20T07:00:00+00:00,15340000,15.34M,,,,
_API,2021-12-20T07:00:00+00:00,42530000,42.53M,,,,
_APLT,2021-12-20T07:00:00+00:00,21090000,21.09M,,,,
_APM,2021-12-20T07:00:00+00:00,8800000,8.80M,,,,
_APRE,2021-12-20T07:00:00+00:00,19360000,19.36M,,,,
_APRN,2021-12-20T07:00:00+00:00,10240000,10.24M,,,,
_APT,2021-12-20T07:00:00+00:00,11890000,11.89M,,,,
_APTS,2021-12-20T07:00:00+00:00,51540000,51.54M,,,,
_APTX,2021-12-20T07:00:00+00:00,60090000,60.09M,,,,
_APVO,2021-12-20T07:00:00+00:00,4640000,4.64M,,,,
_APWC,2021-12-20T07:00:00+00:00,3390000,3.39M,,,,
_APYX,2021-12-20T07:00:00+00:00,30060000,30.06M,,,,
_AQST,2021-12-20T07:00:00+00:00,39010000,39.01M,,,,
_ARAV,2021-12-20T07:00:00+00:00,13060000,13.06M,,,,
_ARC,2021-12-20T07:00:00+00:00,34980000,34.98M,,,,
_ARCE,2021-12-20T07:00:00+00:00,29830000,29.83M,,,,
_ARDS,2021-12-20T07:00:00+00:00,9450000,9.45M,,,,
_AREC,2021-12-20T07:00:00+00:00,47530000,47.53M,,,,
_ARKR,2021-12-20T07:00:00+00:00,1860000,1.86M,,,,
_ARL,2021-12-20T07:00:00+00:00,1480000,1.48M,,,,
_ARMP,2021-12-20T07:00:00+00:00,8630000,8.63M,,,,
_AROW,2021-12-20T07:00:00+00:00,15460000,15.46M,,,,
_ARQT,2021-12-20T07:00:00+00:00,47810000,47.81M,,,,
_ARTW,2021-12-20T07:00:00+00:00,2000000,2.00M,,,,
_ASA,2021-12-20T07:00:00+00:00,19230000,19.23M,,,,
_ASC,2021-12-20T07:00:00+00:00,32979999,32.98M,,,,
_ASLN,2021-12-20T07:00:00+00:00,47930000,47.93M,,,,
_ASMB,2021-12-20T07:00:00+00:00,40520000,40.52M,,,,
_ASPS,2021-12-20T07:00:00+00:00,9260000,9.26M,,,,
_ASPU,2021-12-20T07:00:00+00:00,22840000,22.84M,,,,
_ASRT,2021-12-20T07:00:00+00:00,43510000,43.51M,,,,
_ASRV,2021-12-20T07:00:00+00:00,15450000,15.45M,,,,
_ASTS,2021-12-20T07:00:00+00:00,38900000,38.90M,,,,
_ASUR,2021-12-20T07:00:00+00:00,17910000,17.91M,,,,
_ASYS,2021-12-20T07:00:00+00:00,13960000,13.96M,,,,
_ATAX,2021-12-20T07:00:00+00:00,60020000,60.02M,,,,
_ATCX,2021-12-20T07:00:00+00:00,28310000,28.31M,,,,
_ATEN,2021-12-20T07:00:00+00:00,63910000,63.91M,,,,
_ATGE,2021-12-20T07:00:00+00:00,48490000,48.49M,,,,
_ATHA,2021-12-20T07:00:00+00:00,35500000,35.50M,,,,
_ATIF,2021-12-20T07:00:00+00:00,2460000,2.46M,,,,
_ATLO,2021-12-20T07:00:00+00:00,8950000,8.95M,,,,
_ATNF,2021-12-20T07:00:00+00:00,22860000,22.86M,,,,
_ATNM,2021-12-20T07:00:00+00:00,21000000,21.00M,,,,
_ATOM,2021-12-20T07:00:00+00:00,20670000,20.67M,,,,
_ATRO,2021-12-20T07:00:00+00:00,27760000,27.76M,,,,
_ATTO,2021-12-20T07:00:00+00:00,4520000,4.52M,,,,
_AUBN,2021-12-20T07:00:00+00:00,2270000,2.27M,,,,
_AUDC,2021-12-20T07:00:00+00:00,23900000,23.90M,,,,
_AUID,2021-12-20T07:00:00+00:00,16710000,16.71M,,,,
_AUTL,2021-12-20T07:00:00+00:00,54560000,54.56M,,,,
_AUTO,2021-12-20T07:00:00+00:00,7800000,7.80M,,,,
_AUUD,2021-12-20T07:00:00+00:00,8960000,8.96M,,,,
_AUVI,2021-12-20T07:00:00+00:00,3640000,3.64M,,,,
_AVAN,2021-12-20T07:00:00+00:00,59900000,59.90M,,,,
_AVCT,2021-12-20T07:00:00+00:00,24350000,24.35M,,,,
_AVD,2021-12-20T07:00:00+00:00,27100000,27.10M,,,,
_AVDL,2021-12-20T07:00:00+00:00,35510000,35.51M,,,,
_AVEO,2021-12-20T07:00:00+00:00,34320000,34.32M,,,,
_AVID,2021-12-20T07:00:00+00:00,41980000,41.98M,,,,
_AVNS,2021-12-20T07:00:00+00:00,47680000,47.68M,,,,
_AVNW,2021-12-20T07:00:00+00:00,10270000,10.27M,,,,
_AVO,2021-12-20T07:00:00+00:00,37140000,37.14M,,,,
_AVRO,2021-12-20T07:00:00+00:00,42390000,42.39M,,,,
_AVTE,2021-12-20T07:00:00+00:00,4200000,4.20M,,,,
_AWH,2021-12-20T07:00:00+00:00,58340000,58.34M,,,,
_AWRE,2021-12-20T07:00:00+00:00,13210000,13.21M,,,,
_AWX,2021-12-20T07:00:00+00:00,2310000,2.31M,,,,
_AXDX,2021-12-20T07:00:00+00:00,37350000,37.35M,,,,
_AXGN,2021-12-20T07:00:00+00:00,39650000,39.65M,,,,
_AXLA,2021-12-20T07:00:00+00:00,31540000,31.54M,,,,
_AXR,2021-12-20T07:00:00+00:00,3240000,3.24M,,,,
_AXSM,2021-12-20T07:00:00+00:00,29540000,29.54M,,,,
_AXTI,2021-12-20T07:00:00+00:00,40030000,40.03M,,,,
_AYLA,2021-12-20T07:00:00+00:00,6760000,6.76M,,,,
_AYRO,2021-12-20T07:00:00+00:00,30790000,30.79M,,,,
_AZRE,2021-12-20T07:00:00+00:00,48170000,48.17M,,,,
_AZYO,2021-12-20T07:00:00+00:00,6500000,6.50M,,,,
_BALY,2021-12-20T07:00:00+00:00,33009999,33.01M,,,,
_BANC,2021-12-20T07:00:00+00:00,44260000,44.26M,,,,
_BATL,2021-12-20T07:00:00+00:00,16149999,16.15M,,,,
_BBCP,2021-12-20T07:00:00+00:00,26640000,26.64M,,,,
_BBDC,2021-12-20T07:00:00+00:00,47290000,47.29M,,,,
_BBGI,2021-12-20T07:00:00+00:00,8720000,8.72M,,,,
_BBLG,2021-12-20T07:00:00+00:00,2850000,2.85M,,,,
_BBQ,2021-12-20T07:00:00+00:00,8490000,8.49M,,,,
_BBW,2021-12-20T07:00:00+00:00,14190000,14.19M,,,,
_BCBP,2021-12-20T07:00:00+00:00,15080000,15.08M,,,,
_BCDA,2021-12-20T07:00:00+00:00,11650000,11.65M,,,,
_BCEL,2021-12-20T07:00:00+00:00,22620000,22.62M,,,,
_BCLI,2021-12-20T07:00:00+00:00,30080000,30.08M,,,,
_BCML,2021-12-20T07:00:00+00:00,9850000,9.85M,,,,
_BCOR,2021-12-20T07:00:00+00:00,47730000,47.73M,,,,
_BCOV,2021-12-20T07:00:00+00:00,40170000,40.17M,,,,
_BCSF,2021-12-20T07:00:00+00:00,52420000,52.42M,,,,
_BCTX,2021-12-20T07:00:00+00:00,11680000,11.68M,,,,
_BDL,2021-12-20T07:00:00+00:00,550000,0.55M,,,,
_BDSX,2021-12-20T07:00:00+00:00,7510000,7.51M,,,,
_BDTX,2021-12-20T07:00:00+00:00,34860000,34.86M,,,,
_BEDU,2021-12-20T07:00:00+00:00,19850000,19.85M,,,,
_BEEM,2021-12-20T07:00:00+00:00,7560000,7.56M,,,,
_BENE,2021-12-20T07:00:00+00:00,11890000,11.89M,,,,
_BFIN,2021-12-20T07:00:00+00:00,11570000,11.57M,,,,
_BFRA,2021-12-20T07:00:00+00:00,13160000,13.16M,,,,
_BFRI,2021-12-20T07:00:00+00:00,3600000,3.60M,,,,
_BFST,2021-12-20T07:00:00+00:00,18250000,18.25M,,,,
_BGFV,2021-12-20T07:00:00+00:00,20860000,20.86M,,,,
_BGI,2021-12-20T07:00:00+00:00,3730000,3.73M,,,,
_BGSF,2021-12-20T07:00:00+00:00,9990000,9.99M,,,,
_BHB,2021-12-20T07:00:00+00:00,14650000,14.65M,,,,
_BHE,2021-12-20T07:00:00+00:00,34770000,34.77M,,,,
_BHLB,2021-12-20T07:00:00+00:00,46110000,46.11M,,,,
_BHR,2021-12-20T07:00:00+00:00,52030000,52.03M,,,,
_BIOC,2021-12-20T07:00:00+00:00,14720000,14.72M,,,,
_BIOX,2021-12-20T07:00:00+00:00,460000,0.46M,,,,
_BIVI,2021-12-20T07:00:00+00:00,5060000,5.06M,,,,
_BJDX,2021-12-20T07:00:00+00:00,2110000,2.11M,,,,
_BJRI,2021-12-20T07:00:00+00:00,22370000,22.37M,,,,
_BKEP,2021-12-20T07:00:00+00:00,3520000,3.52M,,,,
_BKSC,2021-12-20T07:00:00+00:00,3580000,3.58M,,,,
_BKTI,2021-12-20T07:00:00+00:00,14700000,14.70M,,,,
_BKYI,2021-12-20T07:00:00+00:00,7170000,7.17M,,,,
_BLBD,2021-12-20T07:00:00+00:00,16900000,16.90M,,,,
_BLBX,2021-12-20T07:00:00+00:00,5260000,5.26M,,,,
_BLCM,2021-12-20T07:00:00+00:00,8340000,8.34M,,,,
_BLCT,2021-12-20T07:00:00+00:00,13850000,13.85M,,,,
_BLFS,2021-12-20T07:00:00+00:00,38740000,38.74M,,,,
_BLI,2021-12-20T07:00:00+00:00,55580000,55.58M,,,,
_BLNK,2021-12-20T07:00:00+00:00,36340000,36.34M,,,,
_BLPH,2021-12-20T07:00:00+00:00,9120000,9.12M,,,,
_BLRX,2021-12-20T07:00:00+00:00,45980000,45.98M,,,,
_BLSA,2021-12-20T07:00:00+00:00,14860000,14.86M,,,,
_BLX,2021-12-20T07:00:00+00:00,30500000,30.50M,,,,
_BLZE,2021-12-20T07:00:00+00:00,1230000,1.23M,,,,
_BMA,2021-12-20T07:00:00+00:00,26280000,26.28M,,,,
_BMRA,2021-12-20T07:00:00+00:00,10510000,10.51M,,,,
_BMTX,2021-12-20T07:00:00+00:00,9210000,9.21M,,,,
_BNED,2021-12-20T07:00:00+00:00,37540000,37.54M,,,,
_BNFT,2021-12-20T07:00:00+00:00,29390000,29.39M,,,,
_BNR,2021-12-20T07:00:00+00:00,58510000,58.51M,,,,
_BNSO,2021-12-20T07:00:00+00:00,1140000,1.14M,,,,
_BNTC,2021-12-20T07:00:00+00:00,7230000,7.23M,,,,
_BOLT,2021-12-20T07:00:00+00:00,34800000,34.80M,,,,
_BOMN,2021-12-20T07:00:00+00:00,27780000,27.78M,,,,
_BON,2021-12-20T07:00:00+00:00,5690000,5.69M,,,,
_BOOM,2021-12-20T07:00:00+00:00,18430000,18.43M,,,,
_BOSC,2021-12-20T07:00:00+00:00,4290000,4.29M,,,,
_BOTJ,2021-12-20T07:00:00+00:00,4120000,4.12M,,,,
_BOXL,2021-12-20T07:00:00+00:00,57280000,57.28M,,,,
_BPMP,2021-12-20T07:00:00+00:00,47770000,47.77M,,,,
_BPT,2021-12-20T07:00:00+00:00,21400000,21.40M,,,,
_BPTH,2021-12-20T07:00:00+00:00,6930000,6.93M,,,,
_BRBR,2021-12-20T07:00:00+00:00,39280000,39.28M,,,,
_BRG,2021-12-20T07:00:00+00:00,26170000,26.17M,,,,
_BRID,2021-12-20T07:00:00+00:00,1750000,1.75M,,,,
_BRLI,2021-12-20T07:00:00+00:00,4390000,4.39M,,,,
_BRLT,2021-12-20T07:00:00+00:00,9540000,9.54M,,,,
_BRN,2021-12-20T07:00:00+00:00,4890000,4.89M,,,,
_BROG,2021-12-20T07:00:00+00:00,37310000,37.31M,,,,
_BRPM,2021-12-20T07:00:00+00:00,17770000,17.77M,,,,
_BRT,2021-12-20T07:00:00+00:00,14470000,14.47M,,,,
_BSBK,2021-12-20T07:00:00+00:00,5720000,5.72M,,,,
_BSET,2021-12-20T07:00:00+00:00,9110000,9.11M,,,,
_BSGM,2021-12-20T07:00:00+00:00,30670000,30.67M,,,,
_BSQR,2021-12-20T07:00:00+00:00,19420000,19.42M,,,,
_BSRR,2021-12-20T07:00:00+00:00,13880000,13.88M,,,,
_BTAI,2021-12-20T07:00:00+00:00,19020000,19.02M,,,,
_BTAQ,2021-12-20T07:00:00+00:00,34200000,34.20M,,,,
_BTBT,2021-12-20T07:00:00+00:00,32140000,32.14M,,,,
_BTCM,2021-12-20T07:00:00+00:00,22140000,22.14M,,,,
_BTN,2021-12-20T07:00:00+00:00,17060000,17.06M,,,,
_BTTX,2021-12-20T07:00:00+00:00,7230000,7.23M,,,,
_BTWN,2021-12-20T07:00:00+00:00,59500000,59.50M,,,,
_BTX,2021-12-20T07:00:00+00:00,24650000,24.65M,,,,
_BUSE,2021-12-20T07:00:00+00:00,50880000,50.88M,,,,
_BV,2021-12-20T07:00:00+00:00,52290000,52.29M,,,,
_BVH,2021-12-20T07:00:00+00:00,13560000,13.56M,,,,
_BVXV,2021-12-20T07:00:00+00:00,11120000,11.12M,,,,
_BWAY,2021-12-20T07:00:00+00:00,11820000,11.82M,,,,
_BWB,2021-12-20T07:00:00+00:00,20760000,20.76M,,,,
_BWEN,2021-12-20T07:00:00+00:00,17880000,17.88M,,,,
_BWFG,2021-12-20T07:00:00+00:00,6030000,6.03M,,,,
_BWMX,2021-12-20T07:00:00+00:00,17720000,17.72M,,,,
_BY,2021-12-20T07:00:00+00:00,22580000,22.58M,,,,
_BYFC,2021-12-20T07:00:00+00:00,31220000,31.22M,,,,
_BYSI,2021-12-20T07:00:00+00:00,12240000,12.24M,,,,
_BZH,2021-12-20T07:00:00+00:00,29460000,29.46M,,,,
_BZUN,2021-12-20T07:00:00+00:00,57950000,57.95M,,,,
_CAAP,2021-12-20T07:00:00+00:00,29160000,29.16M,,,,
_CAAS,2021-12-20T07:00:00+00:00,11170000,11.17M,,,,
_CABA,2021-12-20T07:00:00+00:00,13660000,13.66M,,,,
_CADL,2021-12-20T07:00:00+00:00,18960000,18.96M,,,,
_CAKE,2021-12-20T07:00:00+00:00,48620000,48.62M,,,,
_CAL,2021-12-20T07:00:00+00:00,36670000,36.67M,,,,
_CALM,2021-12-20T07:00:00+00:00,37550000,37.55M,,,,
_CALT,2021-12-20T07:00:00+00:00,15270000,15.27M,,,,
_CAMP,2021-12-20T07:00:00+00:00,34880000,34.88M,,,,
_CANF,2021-12-20T07:00:00+00:00,16530000,16.53M,,,,
_CANG,2021-12-20T07:00:00+00:00,42430000,42.43M,,,,
_CAPL,2021-12-20T07:00:00+00:00,28960000,28.96M,,,,
_CAPR,2021-12-20T07:00:00+00:00,22510000,22.51M,,,,
_CARA,2021-12-20T07:00:00+00:00,44740000,44.74M,,,,
_CARE,2021-12-20T07:00:00+00:00,25670000,25.67M,,,,
_CARS,2021-12-20T07:00:00+00:00,64590000,64.59M,,,,
_CASA,2021-12-20T07:00:00+00:00,32619999,32.62M,,,,
_CATO,2021-12-20T07:00:00+00:00,18710000,18.71M,,,,
_CBAN,2021-12-20T07:00:00+00:00,11400000,11.40M,,,,
_CBAT,2021-12-20T07:00:00+00:00,53620000,53.62M,,,,
_CBAY,2021-12-20T07:00:00+00:00,50630000,50.63M,,,,
_CBFV,2021-12-20T07:00:00+00:00,4670000,4.67M,,,,
_CBIO,2021-12-20T07:00:00+00:00,30040000,30.04M,,,,
_CBNK,2021-12-20T07:00:00+00:00,8279999,8.28M,,,,
_CBTX,2021-12-20T07:00:00+00:00,18400000,18.40M,,,,
_CBZ,2021-12-20T07:00:00+00:00,49490000,49.49M,,,,
_CCBG,2021-12-20T07:00:00+00:00,12830000,12.83M,,,,
_CCCC,2021-12-20T07:00:00+00:00,42480000,42.48M,,,,
_CCLP,2021-12-20T07:00:00+00:00,26570000,26.57M,,,,
_CCM,2021-12-20T07:00:00+00:00,23090000,23.09M,,,,
_CCNC,2021-12-20T07:00:00+00:00,30240000,30.24M,,,,
_CCNE,2021-12-20T07:00:00+00:00,16260000,16.26M,,,,
_CCRN,2021-12-20T07:00:00+00:00,35440000,35.44M,,,,
_CDAK,2021-12-20T07:00:00+00:00,14370000,14.37M,,,,
_CDMO,2021-12-20T07:00:00+00:00,60770000,60.77M,,,,
_CDOR,2021-12-20T07:00:00+00:00,4880000,4.88M,,,,
_CDR,2021-12-20T07:00:00+00:00,12030000,12.03M,,,,
_CDTX,2021-12-20T07:00:00+00:00,35450000,35.45M,,,,
_CDXC,2021-12-20T07:00:00+00:00,45410000,45.41M,,,,
_CDZI,2021-12-20T07:00:00+00:00,27700000,27.70M,,,,
_CECE,2021-12-20T07:00:00+00:00,30630000,30.63M,,,,
_CEIX,2021-12-20T07:00:00+00:00,33810000,33.81M,,,,
_CELC,2021-12-20T07:00:00+00:00,10410000,10.41M,,,,
_CELP,2021-12-20T07:00:00+00:00,4380000,4.38M,,,,
_CELZ,2021-12-20T07:00:00+00:00,2049999,2.05M,,,,
_CENQ,2021-12-20T07:00:00+00:00,16730000,16.73M,,,,
_CENX,2021-12-20T07:00:00+00:00,50490000,50.49M,,,,
_CEQP,2021-12-20T07:00:00+00:00,53660000,53.66M,,,,
_CFB,2021-12-20T07:00:00+00:00,43580000,43.58M,,,,
_CFBK,2021-12-20T07:00:00+00:00,2680000,2.68M,,,,
_CFRX,2021-12-20T07:00:00+00:00,37420000,37.42M,,,,
_CFVI,2021-12-20T07:00:00+00:00,23200000,23.20M,,,,
_CGA,2021-12-20T07:00:00+00:00,6540000,6.54M,,,,
_CGBD,2021-12-20T07:00:00+00:00,53280000,53.28M,,,,
_CHCI,2021-12-20T07:00:00+00:00,2700000,2.70M,,,,
_CHEF,2021-12-20T07:00:00+00:00,33640000,33.64M,,,,
_CHMI,2021-12-20T07:00:00+00:00,16030000,16.03M,,,,
_CHPM,2021-12-20T07:00:00+00:00,30000000,30.00M,,,,
_CHRA,2021-12-20T07:00:00+00:00,15040000,15.04M,,,,
_CHUY,2021-12-20T07:00:00+00:00,19610000,19.61M,,,,
_CIA,2021-12-20T07:00:00+00:00,45140000,45.14M,,,,
_CINR,2021-12-20T07:00:00+00:00,4710000,4.71M,,,,
_CIO,2021-12-20T07:00:00+00:00,42150000,42.15M,,,,
_CIR,2021-12-20T07:00:00+00:00,19860000,19.86M,,,,
_CIVB,2021-12-20T07:00:00+00:00,14570000,14.57M,,,,
_CIZN,2021-12-20T07:00:00+00:00,4710000,4.71M,,,,
_CKPT,2021-12-20T07:00:00+00:00,64750000,64.75M,,,,
_CKX,2021-12-20T07:00:00+00:00,1380000,1.38M,,,,
_CLAR,2021-12-20T07:00:00+00:00,23750000,23.75M,,,,
_CLB,2021-12-20T07:00:00+00:00,46140000,46.14M,,,,
_CLDT,2021-12-20T07:00:00+00:00,47550000,47.55M,,,,
_CLDX,2021-12-20T07:00:00+00:00,44160000,44.16M,,,,
_CLEU,2021-12-20T07:00:00+00:00,8900000,8.90M,,,,
_CLGN,2021-12-20T07:00:00+00:00,8380000,8.38M,,,,
_CLIR,2021-12-20T07:00:00+00:00,25290000,25.29M,,,,
_CLLS,2021-12-20T07:00:00+00:00,38370000,38.37M,,,,
_CLMT,2021-12-20T07:00:00+00:00,61380000,61.38M,,,,
_CLNN,2021-12-20T07:00:00+00:00,20750000,20.75M,,,,
_CLPR,2021-12-20T07:00:00+00:00,13600000,13.60M,,,,
_CLPS,2021-12-20T07:00:00+00:00,8490000,8.49M,,,,
_CLPT,2021-12-20T07:00:00+00:00,18860000,18.86M,,,,
_CLRO,2021-12-20T07:00:00+00:00,9030000,9.03M,,,,
_CLSD,2021-12-20T07:00:00+00:00,52760000,52.76M,,,,
_CLSK,2021-12-20T07:00:00+00:00,33210000,33.21M,,,,
_CLVR,2021-12-20T07:00:00+00:00,20140000,20.14M,,,,
_CLW,2021-12-20T07:00:00+00:00,16520000,16.52M,,,,
_CLWT,2021-12-20T07:00:00+00:00,2270000,2.27M,,,,
